classId1,rela,classId2
IN180,isa,IN000
IN000,isa,VA000
IN200,isa,IN000
IN000,isa,VA000
IN210,isa,IN000
IN000,isa,VA000
IN220,isa,IN000
IN000,isa,VA000
IN230,isa,IN000
IN000,isa,VA000
IN240,isa,IN000
IN000,isa,VA000
IN250,isa,IN000
IN000,isa,VA000
IN260,isa,IN000
IN000,isa,VA000
IN270,isa,IN000
IN000,isa,VA000
IN280,isa,IN000
IN000,isa,VA000
IN300,isa,IN000
IN000,isa,VA000
IN350,isa,IN000
IN000,isa,VA000
IN400,isa,IN000
IN000,isa,VA000
IN410,isa,IN000
IN000,isa,VA000
IN420,isa,IN000
IN000,isa,VA000
IN430,isa,IN000
IN000,isa,VA000
IN500,isa,IN000
IN000,isa,VA000
IN505,isa,IN000
IN000,isa,VA000
IN510,isa,IN000
IN000,isa,VA000
IN515,isa,IN000
IN000,isa,VA000
IN520,isa,IN000
IN000,isa,VA000
IN530,isa,IN000
IN000,isa,VA000
IN540,isa,IN000
IN000,isa,VA000
IN550,isa,IN000
IN000,isa,VA000
IN560,isa,IN000
IN000,isa,VA000
IN570,isa,IN000
IN000,isa,VA000
IN580,isa,IN000
IN000,isa,VA000
IN585,isa,IN000
IN000,isa,VA000
IN590,isa,IN000
IN000,isa,VA000
IN595,isa,IN000
IN000,isa,VA000
IN600,isa,IN000
IN000,isa,VA000
IN610,isa,IN000
IN000,isa,VA000
IN620,isa,IN000
IN000,isa,VA000
IN630,isa,IN000
IN000,isa,VA000
IN640,isa,IN000
IN000,isa,VA000
IN650,isa,IN000
IN000,isa,VA000
IN660,isa,IN000
IN000,isa,VA000
IN665,isa,IN000
IN000,isa,VA000
IN670,isa,IN000
IN000,isa,VA000
IN675,isa,IN000
IN000,isa,VA000
IN700,isa,IN000
IN000,isa,VA000
IN710,isa,IN000
IN000,isa,VA000
IN720,isa,IN000
IN000,isa,VA000
IN800,isa,IN000
IN000,isa,VA000
IN810,isa,IN000
IN000,isa,VA000
IN820,isa,IN000
IN000,isa,VA000
IN830,isa,IN000
IN000,isa,VA000
IN840,isa,IN000
IN000,isa,VA000
IN850,isa,IN000
IN000,isa,VA000
IN860,isa,IN000
IN000,isa,VA000
IN870,isa,IN000
IN000,isa,VA000
IN880,isa,IN000
IN000,isa,VA000
IN900,isa,IN000
IN000,isa,VA000
IN910,isa,IN000
IN000,isa,VA000
IN920,isa,IN000
IN000,isa,VA000
IN930,isa,IN000
IN000,isa,VA000
IN940,isa,IN000
IN000,isa,VA000
IN950,isa,IN000
IN000,isa,VA000
IN960,isa,IN000
IN000,isa,VA000
IN970,isa,IN000
IN000,isa,VA000
IN980,isa,IN000
IN000,isa,VA000
IN999,isa,IN000
IP000,isa,VA000
IP000,isa,VA000
IP100,isa,IP000
IP000,isa,VA000
IP900,isa,IP000
IR000,isa,VA000
IR000,isa,VA000
IR100,isa,IR000
IR000,isa,VA000
IR200,isa,IR000
IR000,isa,VA000
IR300,isa,IR000
IR000,isa,VA000
IR900,isa,IR000
MS000,isa,VA000
MS000,isa,VA000
MS100,isa,MS000
MS000,isa,VA000
MS100,isa,MS000
MS101,isa,MS100
MS000,isa,VA000
MS100,isa,MS000
MS102,isa,MS100
MS000,isa,VA000
MS100,isa,MS000
MS130,isa,MS100
MS000,isa,VA000
MS100,isa,MS000
MS140,isa,MS100
MS000,isa,VA000
MS100,isa,MS000
MS150,isa,MS100
MS000,isa,VA000
MS100,isa,MS000
MS160,isa,MS100
MS000,isa,VA000
MS100,isa,MS000
MS190,isa,MS100
MS000,isa,VA000
MS200,isa,MS000
MS000,isa,VA000
MS205,isa,MS000
MS000,isa,VA000
MS300,isa,MS000
MS000,isa,VA000
MS400,isa,MS000
MS000,isa,VA000
MS900,isa,MS000
NT000,isa,VA000
NT000,isa,VA000
NT100,isa,NT000
NT000,isa,VA000
NT200,isa,NT000
NT000,isa,VA000
NT300,isa,NT000
NT000,isa,VA000
NT400,isa,NT000
NT000,isa,VA000
NT900,isa,NT000
OP000,isa,VA000
OP000,isa,VA000
OP100,isa,OP000
OP000,isa,VA000
OP100,isa,OP000
OP101,isa,OP100
OP000,isa,VA000
OP100,isa,OP000
OP102,isa,OP100
OP000,isa,VA000
OP100,isa,OP000
OP103,isa,OP100
OP000,isa,VA000
OP100,isa,OP000
OP105,isa,OP100
OP000,isa,VA000
OP100,isa,OP000
OP107,isa,OP100
OP000,isa,VA000
OP100,isa,OP000
OP109,isa,OP100
OP000,isa,VA000
OP100,isa,OP000
OP140,isa,OP100
OP000,isa,VA000
OP100,isa,OP000
OP160,isa,OP100
OP000,isa,VA000
OP200,isa,OP000
OP000,isa,VA000
OP200,isa,OP000
OP210,isa,OP200
OP000,isa,VA000
OP200,isa,OP000
OP219,isa,OP200
OP000,isa,VA000
OP200,isa,OP000
OP220,isa,OP200
OP000,isa,VA000
OP200,isa,OP000
OP230,isa,OP200
OP000,isa,VA000
OP300,isa,OP000
OP000,isa,VA000
OP350,isa,OP000
OP000,isa,VA000
OP400,isa,OP000
OP000,isa,VA000
OP500,isa,OP000
OP000,isa,VA000
OP600,isa,OP000
OP000,isa,VA000
OP700,isa,OP000
OP000,isa,VA000
OP800,isa,OP000
OP000,isa,VA000
OP900,isa,OP000
OR000,isa,VA000
OR000,isa,VA000
OR100,isa,OR000
OR000,isa,VA000
OR200,isa,OR000
OR000,isa,VA000
OR300,isa,OR000
OR000,isa,VA000
OR400,isa,OR000
OR000,isa,VA000
OR500,isa,OR000
OR000,isa,VA000
OR900,isa,OR000
OT000,isa,VA000
OT000,isa,VA000
OT100,isa,OT000
OT000,isa,VA000
OT100,isa,OT000
OT101,isa,OT100
OT000,isa,VA000
OT100,isa,OT000
OT102,isa,OT100
OT000,isa,VA000
OT100,isa,OT000
OT109,isa,OT100
OT000,isa,VA000
OT200,isa,OT000
OT000,isa,VA000
OT250,isa,OT000
OT000,isa,VA000
OT300,isa,OT000
OT000,isa,VA000
OT400,isa,OT000
OT000,isa,VA000
OT900,isa,OT000
PH000,isa,VA000
RE000,isa,VA000
RE000,isa,VA000
RE100,isa,RE000
RE000,isa,VA000
RE100,isa,RE000
RE101,isa,RE100
RE000,isa,VA000
RE100,isa,RE000
RE102,isa,RE100
RE000,isa,VA000
RE100,isa,RE000
RE103,isa,RE100
RE000,isa,VA000
