ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
N0000009802,N0000009830,3,3
N0000009802,N0000009831,3,3
N0000009802,N0000009832,2,2
N0000009802,N0000009833,2,2
N0000009802,N0000009834,8,8
N0000009802,N0000009835,8,8
N0000009802,N0000009836,3,3
N0000009802,N0000009837,4,4
N0000009802,N0000009838,3,6
N0000009802,N0000009839,2,2
N0000009802,N0000009840,6,6
N0000009802,N0000009841,3,3
N0000009802,N0000009842,4,4
N0000009802,N0000009843,4,4
N0000009802,N0000009844,4,4
N0000009802,N0000009845,4,4
N0000009802,N0000009846,3,3
N0000009802,N0000009847,4,4
N0000009802,N0000009848,5,5
N0000009802,N0000009849,4,4
N0000009802,N0000009850,5,5
N0000009802,N0000009851,2,2
N0000009802,N0000009852,4,4
N0000009802,N0000009853,5,5
N0000009802,N0000009854,5,5
N0000009802,N0000009855,7,7
N0000009802,N0000009856,7,7
N0000009802,N0000009857,6,6
N0000009802,N0000009858,6,6
N0000009802,N0000009859,6,6
N0000009802,N0000009860,6,6
N0000009802,N0000009861,6,6
N0000009802,N0000009862,6,6
N0000009802,N0000009863,6,6
N0000009802,N0000009864,6,6
N0000009802,N0000009865,6,6
N0000009802,N0000009866,6,6
N0000009802,N0000009867,6,6
N0000009802,N0000009868,4,4
N0000009802,N0000009869,4,4
N0000009802,N0000009870,5,5
N0000009802,N0000009871,5,5
N0000009802,N0000009872,5,5
N0000009802,N0000009873,5,5
N0000009802,N0000009874,5,5
N0000009802,N0000009875,5,5
N0000009802,N0000009876,3,3
N0000009802,N0000009877,4,4
N0000009802,N0000009878,4,4
N0000009802,N0000009879,3,3
N0000009802,N0000009880,4,4
N0000009802,N0000009881,3,3
N0000009802,N0000009882,7,7
N0000009802,N0000009883,7,7
N0000009802,N0000009884,5,5
N0000009802,N0000009885,4,4
N0000009802,N0000009886,5,5
N0000009802,N0000009887,3,3
N0000009802,N0000009889,3,3
N0000009802,N0000009890,4,4
N0000009802,N0000009891,4,4
N0000009802,N0000009892,3,3
N0000009802,N0000009893,6,6
N0000009802,N0000009894,5,5
N0000009802,N0000009895,4,4
N0000009802,N0000009896,6,6
N0000009802,N0000009897,4,4
N0000009802,N0000009898,5,5
N0000009802,N0000009899,5,5
N0000009802,N0000009900,5,5
N0000009802,N0000009901,4,6
N0000009802,N0000009902,4,4
N0000009802,N0000009903,5,5
N0000009802,N0000009904,5,5
N0000009802,N0000009905,4,4
N0000009802,N0000009906,4,4
N0000009802,N0000009907,4,4
N0000009802,N0000009908,5,5
N0000009802,N0000009909,5,5
N0000009802,N0000009910,6,6
N0000009802,N0000009911,6,6
N0000009802,N0000009912,3,3
N0000009802,N0000009913,4,4
N0000009802,N0000009914,4,4
N0000009802,N0000009925,1,1
N0000009802,N0000009928,4,4
N0000009802,N0000009929,4,4
N0000009802,N0000009930,4,4
N0000009802,N0000009931,4,4
N0000009802,N0000009932,3,3
N0000009802,N0000009933,4,4
N0000009802,N0000009934,4,4
N0000009802,N0000009935,5,5
N0000009802,N0000009936,4,4
N0000009802,N0000009937,4,4
N0000009802,N0000009938,4,4
N0000009802,N0000009939,4,4
N0000009802,N0000009940,7,7
N0000009802,N0000009941,7,7
N0000009802,N0000009942,3,3
N0000009802,N0000009943,4,4
N0000009802,N0000009944,5,5
N0000009802,N0000009964,3,3
N0000009802,N0000009965,4,4
N0000009802,N0000009966,4,4
N0000009802,N0000009967,5,5
N0000009802,N0000009968,5,5
N0000009802,N0000009969,5,5
N0000009802,N0000009970,5,5
N0000009802,N0000009971,5,5
N0000009802,N0000009972,5,5
N0000009802,N0000009973,3,3
N0000009802,N0000009974,4,4
N0000009802,N0000009975,3,6
N0000009802,N0000009976,4,7
N0000009802,N0000009977,4,7
N0000009802,N0000009978,3,3
N0000009802,N0000009979,4,4
N0000009802,N0000009980,4,4
N0000009802,N0000009981,4,4
N0000009802,N0000009982,4,4
N0000009802,N0000009989,5,5
N0000009802,N0000009990,6,6
N0000009802,N0000010222,4,4
N0000009802,N0000010223,5,5
N0000009802,N0000010224,6,6
N0000009802,N0000010225,6,6
N0000009802,N0000010228,5,5
N0000009802,N0000010229,5,5
N0000009802,N0000010230,4,4
N0000009802,N0000010231,4,4
N0000009802,N0000010232,6,6
N0000009802,N0000010233,6,6
N0000009802,N0000010235,6,6
N0000009802,N0000010236,6,6
N0000009802,N0000010237,7,7
N0000009802,N0000010238,7,7
N0000009802,N0000010239,5,5
N0000009802,N0000010240,5,5
N0000009802,N0000010246,5,5
N0000009802,N0000010247,5,5
N0000009802,N0000010248,5,5
N0000009802,N0000010249,5,5
N0000009802,N0000010250,4,4
N0000009802,N0000010251,5,5
N0000009802,N0000010252,5,5
N0000009802,N0000010253,6,6
N0000009802,N0000010254,6,6
N0000009802,N0000010268,3,5
N0000009802,N0000010269,4,6
N0000009802,N0000010270,5,7
N0000009802,N0000010271,5,7
N0000009802,N0000010282,3,3
N0000009802,N0000010283,5,5
N0000009802,N0000010284,5,5
N0000009802,N0000010285,5,5
N0000009802,N0000010286,5,5
N0000009802,N0000010287,5,5
N0000009802,N0000019996,4,4
N0000009802,N0000019997,5,5
N0000009802,N0000019998,6,6
N0000009802,N0000019999,6,6
N0000009802,N0000020002,3,3
N0000009802,N0000020003,4,4
N0000009802,N0000020004,5,5
N0000009802,N0000020005,5,5
N0000009802,N0000020013,5,5
N0000009802,N0000020020,4,4
N0000009802,N0000020021,5,5
N0000009802,N0000020022,5,5
N0000009802,N0000020040,4,4
N0000009802,N0000020041,5,5
N0000009802,N0000020042,6,6
N0000009802,N0000020043,6,6
N0000009802,N0000020051,4,4
N0000009802,N0000020052,5,5
N0000009802,N0000020053,5,5
N0000009802,N0000020054,4,4
N0000009802,N0000020055,4,4
N0000009802,N0000020056,5,5
N0000009802,N0000020073,3,3
N0000009802,N0000175085,4,4
N0000009802,N0000175358,3,3
N0000009802,N0000175359,4,4
N0000009802,N0000175360,4,4
N0000009802,N0000175366,5,5
N0000009802,N0000175367,5,5
N0000009802,N0000175371,2,2
N0000009802,N0000175372,3,5
N0000009802,N0000175373,3,5
N0000009802,N0000175379,7,7
N0000009802,N0000175380,8,8
N0000009802,N0000175381,8,8
N0000009802,N0000175382,8,8
N0000009802,N0000175383,8,8
N0000009802,N0000175384,9,9
N0000009802,N0000175385,9,9
N0000009802,N0000175386,9,9
N0000009802,N0000175387,9,9
N0000009802,N0000175388,8,8
N0000009802,N0000175389,8,8
N0000009802,N0000175390,8,8
N0000009802,N0000175391,9,9
N0000009802,N0000175392,9,9
N0000009802,N0000175393,8,8
N0000009802,N0000175394,8,8
N0000009802,N0000175395,7,7
N0000009802,N0000175396,8,8
N0000009802,N0000175397,8,8
N0000009802,N0000175398,8,8
N0000009802,N0000175399,8,8
N0000009802,N0000175400,9,9
N0000009802,N0000175401,9,9
N0000009802,N0000175402,9,9
N0000009802,N0000175403,9,9
N0000009802,N0000175404,8,8
N0000009802,N0000175405,8,8
N0000009802,N0000175406,8,8
N0000009802,N0000175407,9,9
N0000009802,N0000175408,9,9
N0000009802,N0000175409,8,8
N0000009802,N0000175410,8,8
N0000009802,N0000175439,5,5
N0000009802,N0000175527,3,3
N0000009802,N0000175528,4,4
N0000009802,N0000175529,5,5
N0000009802,N0000175550,3,3
N0000009802,N0000175551,3,3
N0000009802,N0000175626,4,4
N0000009802,N0000175627,5,5
N0000009802,N0000175628,6,6
N0000009802,N0000175629,6,6
N0000009802,N0000175631,5,5
N0000009802,N0000175632,6,7
N0000009802,N0000175633,6,7
N0000009802,N0000175642,4,4
N0000009802,N0000175643,5,5
N0000009802,N0000175644,6,6
N0000009802,N0000175645,6,6
N0000009802,N0000175646,5,5
N0000009802,N0000175647,5,5
N0000009802,N0000175648,6,6
N0000009802,N0000175649,6,6
N0000009802,N0000175650,6,6
N0000009802,N0000175651,6,6
N0000009802,N0000175672,3,3
N0000009802,N0000175673,4,4
N0000009802,N0000175674,4,4
N0000009802,N0000175675,5,5
N0000009802,N0000175676,5,5
N0000009802,N0000175677,5,5
N0000009802,N0000175678,5,5
N0000009802,N0000175724,3,3
N0000009802,N0000175725,3,3
N0000009802,N0000175726,4,4
N0000009802,N0000175727,4,4
N0000009802,N0000175728,4,4
N0000009802,N0000175729,4,4
N0000009802,N0000175730,5,5
N0000009802,N0000175731,5,5
N0000009802,N0000175732,6,6
N0000009802,N0000175733,6,6
N0000009802,N0000175734,3,3
N0000009802,N0000175735,4,4
N0000009802,N0000175736,4,4
N0000009802,N0000175793,6,6
N0000009802,N0000175829,5,5
N0000009802,N0000175830,6,6
N0000009802,N0000175851,3,3
N0000009802,N0000175852,4,4
N0000009802,N0000175892,4,4
N0000009802,N0000175893,5,5
N0000009802,N0000175894,5,5
N0000009802,N0000175914,8,8
N0000009802,N0000175915,8,8
N0000009802,N0000175959,3,3
N0000009802,N0000175960,4,4
N0000009802,N0000175965,8,8
N0000009802,N0000175969,8,8
N0000009802,N0000175970,7,7
N0000009802,N0000175971,8,8
N0000009802,N0000175972,7,7
N0000009802,N0000175975,5,5
N0000009802,N0000175976,5,5
N0000009802,N0000175977,5,5
N0000009802,N0000175978,6,6
N0000009802,N0000175979,6,6
N0000009802,N0000175982,6,6
N0000009802,N0000178320,3,3
N0000009802,N0000178321,4,4
N0000009802,N0000178322,4,4
N0000009802,N0000178323,5,5
N0000009802,N0000178324,6,6
N0000009802,N0000178325,6,6
N0000009802,N0000178327,5,5
N0000009802,N0000178328,6,6
N0000009802,N0000178329,6,6
N0000009802,N0000178476,3,3
N0000009802,N0000178477,4,4
N0000009802,N0000178478,4,4
N0000009802,N0000182152,6,6
N0000009802,N0000182153,7,7
N0000009802,N0000182154,8,8
N0000009802,N0000182155,7,7
N0000009802,N0000182156,7,7
N0000009802,N0000182157,7,7
N0000009802,N0000182158,7,7
N0000009802,N0000182829,8,9
N0000009802,N0000183363,4,4
N0000009802,N0000183364,5,5
N0000009802,N0000183365,5,5
N0000009802,N0000183882,5,5
N0000009802,N0000183883,6,6
N0000009802,N0000183884,7,7
N0000009802,N0000184153,8,8
N0000009802,N0000184154,8,8
N0000009802,N0000184155,8,8
N0000009802,N0000184156,8,8
N0000009802,N0000184157,8,8
N0000009802,N0000184158,8,8
N0000009802,N0000184159,8,8
N0000009802,N0000184160,8,8
N0000009802,N0000184161,8,8
N0000009802,N0000184306,6,6
N0000009802,N0000185001,6,6
N0000009802,N0000185002,6,6
N0000009802,N0000186107,7,7
N0000009802,N0000193798,4,4
N0000009802,N0000193799,3,3
N0000009802,N0000193978,5,5
N0000009802,N0000193979,6,6
N0000009803,N0000008705,3,3
N0000009803,N0000008706,3,3
N0000009803,N0000009397,3,3
N0000009803,N0000009398,3,3
N0000009803,N0000009745,2,2
N0000009803,N0000009746,1,1
N0000009803,N0000009747,2,2
N0000009803,N0000009803,0,0
N0000009804,N0000008827,1,1
N0000009804,N0000009519,1,1
N0000009804,N0000009804,0,0
N0000009805,N0000008382,1,1
N0000009805,N0000008630,1,1
N0000009805,N0000008632,1,1
N0000009805,N0000008772,1,1
N0000009805,N0000008833,1,1
N0000009805,N0000009001,1,1
N0000009805,N0000009018,1,1
N0000009805,N0000009078,1,1
N0000009805,N0000009324,1,1
N0000009805,N0000009326,1,1
N0000009805,N0000009464,1,1
N0000009805,N0000009525,1,1
N0000009805,N0000009693,1,1
N0000009805,N0000009709,1,1
N0000009805,N0000009805,0,0
N0000009805,N0000009930,1,1
N0000009805,N0000009931,1,1
N0000009806,N0000008828,1,1
N0000009806,N0000009520,1,1
N0000009806,N0000009806,0,0
N0000009807,N0000008832,1,1
N0000009807,N0000009524,1,1
N0000009807,N0000009807,0,0
N0000009808,N0000009808,0,0
N0000009809,N0000009809,0,0
N0000009810,N0000008840,1,1
N0000009810,N0000009532,1,1
N0000009810,N0000009810,0,0
N0000009811,N0000008837,2,2
N0000009811,N0000008838,2,2
N0000009811,N0000009529,2,2
N0000009811,N0000009530,2,2
N0000009811,N0000009811,0,0
N0000009811,N0000009812,1,1
N0000009811,N0000009813,1,1
N0000009812,N0000008837,1,1
N0000009812,N0000009529,1,1
N0000009812,N0000009812,0,0
N0000009813,N0000008838,1,1
N0000009813,N0000009530,1,1
N0000009813,N0000009813,0,0
N0000009814,N0000008839,1,1
N0000009814,N0000009531,1,1
N0000009814,N0000009814,0,0
N0000009815,N0000009815,0,0
N0000009815,N0000175405,1,1
N0000009816,N0000009816,0,0
N0000009816,N0000175389,1,1
N0000009817,N0000009817,0,0
N0000009818,N0000009818,0,0
N0000009819,N0000009819,0,0
N0000009820,N0000009820,0,0
N0000009821,N0000008852,1,1
N0000009821,N0000009544,1,1
N0000009821,N0000009821,0,0
N0000009822,N0000008853,1,1
N0000009822,N0000009545,1,1
N0000009822,N0000009822,0,0
N0000009823,N0000009823,0,0
N0000009823,N0000175407,1,1
N0000009824,N0000009824,0,0
N0000009824,N0000175391,1,1
N0000009825,N0000009823,1,1
N0000009825,N0000009825,0,0
N0000009825,N0000009827,1,1
N0000009825,N0000175406,1,1
N0000009825,N0000175407,2,2
N0000009825,N0000175408,2,2
N0000009826,N0000009824,1,1
N0000009826,N0000009826,0,0
N0000009826,N0000009828,1,1
N0000009826,N0000175390,1,1
N0000009826,N0000175391,2,2
N0000009826,N0000175392,2,2
N0000009827,N0000009827,0,0
N0000009827,N0000175408,1,1
N0000009828,N0000009828,0,0
N0000009828,N0000175392,1,1
N0000009829,N0000008626,1,1
N0000009829,N0000009320,1,1
N0000009829,N0000009829,0,0
N0000009830,N0000008558,3,3
N0000009830,N0000008559,3,3
N0000009830,N0000008560,3,3
N0000009830,N0000008561,3,3
N0000009830,N0000008562,3,3
N0000009830,N0000008563,3,3
N0000009830,N0000008564,3,3
N0000009830,N0000008565,3,3
N0000009830,N0000008566,3,3
N0000009830,N0000008579,3,3
N0000009830,N0000008580,3,3
N0000009830,N0000008581,3,3
N0000009830,N0000008582,3,3
N0000009830,N0000008583,3,3
N0000009830,N0000008584,3,3
N0000009830,N0000008585,3,3
N0000009830,N0000008586,3,3
N0000009830,N0000008587,3,3
N0000009830,N0000008689,3,3
N0000009830,N0000008690,3,3
N0000009830,N0000008691,3,3
N0000009830,N0000008692,3,3
N0000009830,N0000008693,3,3
N0000009830,N0000008694,3,3
N0000009830,N0000008695,3,3
N0000009830,N0000008696,3,3
N0000009830,N0000008697,3,3
N0000009830,N0000008842,3,3
N0000009830,N0000008843,3,3
N0000009830,N0000008844,3,3
N0000009830,N0000008845,3,3
N0000009830,N0000008846,3,3
N0000009830,N0000008847,3,3
N0000009830,N0000008848,3,3
N0000009830,N0000008849,3,3
N0000009830,N0000008850,3,3
N0000009830,N0000008854,2,2
N0000009830,N0000008855,2,2
N0000009830,N0000008856,2,2
N0000009830,N0000008857,2,2
N0000009830,N0000008858,1,1
N0000009830,N0000008859,2,2
N0000009830,N0000008860,2,2
N0000009830,N0000008861,2,2
N0000009830,N0000008865,2,2
N0000009830,N0000008866,2,2
N0000009830,N0000009254,3,3
N0000009830,N0000009255,3,3
N0000009830,N0000009256,3,3
N0000009830,N0000009257,3,3
N0000009830,N0000009258,3,3
N0000009830,N0000009259,3,3
N0000009830,N0000009260,3,3
N0000009830,N0000009261,3,3
N0000009830,N0000009262,3,3
N0000009830,N0000009273,3,3
N0000009830,N0000009274,3,3
N0000009830,N0000009275,3,3
N0000009830,N0000009276,3,3
N0000009830,N0000009277,3,3
N0000009830,N0000009278,3,3
N0000009830,N0000009279,3,3
N0000009830,N0000009280,3,3
N0000009830,N0000009281,3,3
N0000009830,N0000009381,3,3
N0000009830,N0000009382,3,3
N0000009830,N0000009383,3,3
N0000009830,N0000009384,3,3
N0000009830,N0000009385,3,3
N0000009830,N0000009386,3,3
N0000009830,N0000009387,3,3
N0000009830,N0000009388,3,3
N0000009830,N0000009389,3,3
N0000009830,N0000009534,3,3
N0000009830,N0000009535,3,3
N0000009830,N0000009536,3,3
N0000009830,N0000009537,3,3
N0000009830,N0000009538,3,3
N0000009830,N0000009539,3,3
N0000009830,N0000009540,3,3
N0000009830,N0000009541,3,3
N0000009830,N0000009542,3,3
N0000009830,N0000009546,2,2
N0000009830,N0000009547,2,2
N0000009830,N0000009548,2,2
N0000009830,N0000009549,2,2
N0000009830,N0000009550,1,1
N0000009830,N0000009551,2,2
N0000009830,N0000009552,2,2
N0000009830,N0000009553,2,2
N0000009830,N0000009557,2,2
N0000009830,N0000009558,2,2
N0000009830,N0000009830,0,0
N0000009830,N0000010239,2,2
N0000009830,N0000010240,2,2
N0000009831,N0000008862,2,2
N0000009831,N0000008863,2,2
N0000009831,N0000008864,1,1
N0000009831,N0000009554,2,2
N0000009831,N0000009555,2,2
N0000009831,N0000009556,1,1
N0000009831,N0000009831,0,0
N0000009831,N0000009896,3,3
N0000009832,N0000008305,1,1
N0000009832,N0000008306,1,1
N0000009832,N0000008368,1,1
N0000009832,N0000008420,2,2
N0000009832,N0000008421,2,2
N0000009832,N0000008558,4,4
N0000009832,N0000008559,4,4
N0000009832,N0000008560,4,4
N0000009832,N0000008561,4,4
N0000009832,N0000008562,4,4
N0000009832,N0000008563,4,4
N0000009832,N0000008564,4,4
N0000009832,N0000008565,4,4
N0000009832,N0000008566,4,4
N0000009832,N0000008567,2,2
N0000009832,N0000008579,4,4
N0000009832,N0000008580,4,4
N0000009832,N0000008581,4,4
N0000009832,N0000008582,4,4
N0000009832,N0000008583,4,4
N0000009832,N0000008584,4,4
N0000009832,N0000008585,4,4
N0000009832,N0000008586,4,4
N0000009832,N0000008587,4,4
N0000009832,N0000008643,2,2
N0000009832,N0000008689,4,4
N0000009832,N0000008690,4,4
N0000009832,N0000008691,4,4
N0000009832,N0000008692,4,4
N0000009832,N0000008693,4,4
N0000009832,N0000008694,4,4
N0000009832,N0000008695,4,4
N0000009832,N0000008696,4,4
N0000009832,N0000008697,4,4
N0000009832,N0000008842,4,4
N0000009832,N0000008843,4,4
N0000009832,N0000008844,4,4
N0000009832,N0000008845,4,4
N0000009832,N0000008846,4,4
N0000009832,N0000008847,4,4
N0000009832,N0000008848,4,4
N0000009832,N0000008849,4,4
N0000009832,N0000008850,4,4
N0000009832,N0000008854,3,3
N0000009832,N0000008855,3,3
N0000009832,N0000008856,3,3
N0000009832,N0000008857,3,3
N0000009832,N0000008858,2,2
N0000009832,N0000008859,3,3
N0000009832,N0000008860,3,3
N0000009832,N0000008861,3,3
N0000009832,N0000008862,3,3
N0000009832,N0000008863,3,3
N0000009832,N0000008864,2,2
N0000009832,N0000008865,3,3
N0000009832,N0000008866,3,3
N0000009832,N0000009060,1,1
N0000009832,N0000009116,2,2
N0000009832,N0000009117,2,2
N0000009832,N0000009254,4,4
N0000009832,N0000009255,4,4
N0000009832,N0000009256,4,4
N0000009832,N0000009257,4,4
N0000009832,N0000009258,4,4
N0000009832,N0000009259,4,4
N0000009832,N0000009260,4,4
N0000009832,N0000009261,4,4
N0000009832,N0000009262,4,4
N0000009832,N0000009263,2,2
N0000009832,N0000009273,4,4
N0000009832,N0000009274,4,4
N0000009832,N0000009275,4,4
N0000009832,N0000009276,4,4
N0000009832,N0000009277,4,4
N0000009832,N0000009278,4,4
N0000009832,N0000009279,4,4
N0000009832,N0000009280,4,4
N0000009832,N0000009281,4,4
N0000009832,N0000009337,2,2
N0000009832,N0000009381,4,4
N0000009832,N0000009382,4,4
N0000009832,N0000009383,4,4
N0000009832,N0000009384,4,4
N0000009832,N0000009385,4,4
N0000009832,N0000009386,4,4
N0000009832,N0000009387,4,4
N0000009832,N0000009388,4,4
N0000009832,N0000009389,4,4
N0000009832,N0000009534,4,4
N0000009832,N0000009535,4,4
N0000009832,N0000009536,4,4
N0000009832,N0000009537,4,4
N0000009832,N0000009538,4,4
N0000009832,N0000009539,4,4
N0000009832,N0000009540,4,4
N0000009832,N0000009541,4,4
N0000009832,N0000009542,4,4
N0000009832,N0000009546,3,3
N0000009832,N0000009547,3,3
N0000009832,N0000009548,3,3
N0000009832,N0000009549,3,3
N0000009832,N0000009550,2,2
N0000009832,N0000009551,3,3
N0000009832,N0000009552,3,3
N0000009832,N0000009553,3,3
N0000009832,N0000009554,3,3
N0000009832,N0000009555,3,3
N0000009832,N0000009556,2,2
N0000009832,N0000009557,3,3
N0000009832,N0000009558,3,3
N0000009832,N0000009830,1,1
N0000009832,N0000009831,1,1
N0000009832,N0000009832,0,0
N0000009832,N0000009896,4,4
N0000009832,N0000009975,1,1
N0000009832,N0000009976,2,2
N0000009832,N0000009977,2,2
N0000009832,N0000010239,3,3
N0000009832,N0000010240,3,3
N0000009832,N0000175358,1,1
N0000009832,N0000175359,2,2
N0000009832,N0000175360,2,2
N0000009832,N0000175366,3,3
N0000009832,N0000175367,3,3
N0000009833,N0000008316,2,2
N0000009833,N0000008317,3,3
N0000009833,N0000008318,3,3
N0000009833,N0000008319,3,3
N0000009833,N0000008353,3,3
N0000009833,N0000008354,2,2
N0000009833,N0000008355,3,3
N0000009833,N0000008381,4,4
N0000009833,N0000008551,4,4
N0000009833,N0000008552,4,4
N0000009833,N0000008593,4,4
N0000009833,N0000008594,4,4
N0000009833,N0000008595,4,4
N0000009833,N0000008837,4,4
N0000009833,N0000008838,4,4
N0000009833,N0000008924,4,4
N0000009833,N0000009014,4,4
N0000009833,N0000009016,4,4
N0000009833,N0000009017,4,4
N0000009833,N0000009023,4,4
N0000009833,N0000009028,2,2
N0000009833,N0000009029,3,3
N0000009833,N0000009030,3,3
N0000009833,N0000009031,3,3
N0000009833,N0000009032,3,3
N0000009833,N0000009040,4,4
N0000009833,N0000009044,1,1
N0000009833,N0000009077,4,4
N0000009833,N0000009247,4,4
N0000009833,N0000009248,4,4
N0000009833,N0000009287,4,4
N0000009833,N0000009288,4,4
N0000009833,N0000009289,4,4
N0000009833,N0000009529,4,4
N0000009833,N0000009530,4,4
N0000009833,N0000009616,4,4
N0000009833,N0000009705,4,4
N0000009833,N0000009707,4,4
N0000009833,N0000009708,4,4
N0000009833,N0000009711,4,4
N0000009833,N0000009712,4,4
N0000009833,N0000009713,4,4
N0000009833,N0000009714,4,4
N0000009833,N0000009715,4,4
N0000009833,N0000009716,4,4
N0000009833,N0000009717,4,4
N0000009833,N0000009718,4,4
N0000009833,N0000009719,4,4
N0000009833,N0000009720,4,4
N0000009833,N0000009721,4,4
N0000009833,N0000009742,1,1
N0000009833,N0000009778,3,3
N0000009833,N0000009779,2,2
N0000009833,N0000009780,3,3
N0000009833,N0000009781,3,3
N0000009833,N0000009795,2,2
N0000009833,N0000009796,3,3
N0000009833,N0000009797,3,3
N0000009833,N0000009811,2,2
N0000009833,N0000009812,3,3
N0000009833,N0000009813,3,3
N0000009833,N0000009833,0,0
N0000009833,N0000009852,2,2
N0000009833,N0000009853,3,3
N0000009833,N0000009854,3,3
N0000009833,N0000009857,4,4
N0000009833,N0000009858,4,4
N0000009833,N0000009859,4,4
N0000009833,N0000009860,4,4
N0000009833,N0000009861,4,4
N0000009833,N0000009862,4,4
N0000009833,N0000009863,4,4
N0000009833,N0000009864,4,4
N0000009833,N0000009865,4,4
N0000009833,N0000009866,4,4
N0000009833,N0000009867,4,4
N0000009833,N0000009897,2,2
N0000009833,N0000009898,3,3
N0000009833,N0000009899,3,3
N0000009833,N0000009900,3,3
N0000009833,N0000009901,3,3
N0000009833,N0000009902,2,2
N0000009833,N0000009903,3,3
N0000009833,N0000009904,3,3
N0000009833,N0000009989,3,3
N0000009833,N0000009990,4,4
N0000009833,N0000175829,3,3
N0000009833,N0000175830,4,4
N0000009834,N0000009834,0,0
N0000009834,N0000175403,1,1
N0000009835,N0000009835,0,0
N0000009835,N0000175387,1,1
N0000009836,N0000008760,2,2
N0000009836,N0000008867,2,2
N0000009836,N0000008868,1,1
N0000009836,N0000008896,2,2
N0000009836,N0000009009,2,2
N0000009836,N0000009452,2,2
N0000009836,N0000009559,2,2
N0000009836,N0000009560,1,1
N0000009836,N0000009588,2,2
N0000009836,N0000009701,2,2
N0000009836,N0000009836,0,0
N0000009836,N0000009837,1,1
N0000009837,N0000008867,1,1
N0000009837,N0000009559,1,1
N0000009837,N0000009837,0,0
N0000009838,N0000008320,1,1
N0000009838,N0000008321,2,2
N0000009838,N0000008322,2,2
N0000009838,N0000009838,0,0
N0000009839,N0000008293,1,1
N0000009839,N0000008294,2,2
N0000009839,N0000008320,2,2
N0000009839,N0000008321,3,3
N0000009839,N0000008322,3,3
N0000009839,N0000008701,2,2
N0000009839,N0000008760,3,3
N0000009839,N0000008825,2,2
N0000009839,N0000008867,3,3
N0000009839,N0000008868,2,2
N0000009839,N0000008896,3,3
N0000009839,N0000009009,3,3
N0000009839,N0000009010,2,2
N0000009839,N0000009019,2,2
N0000009839,N0000009393,2,2
N0000009839,N0000009452,3,3
N0000009839,N0000009517,2,2
N0000009839,N0000009559,3,3
N0000009839,N0000009560,2,2
N0000009839,N0000009588,3,3
N0000009839,N0000009701,3,3
N0000009839,N0000009702,2,2
N0000009839,N0000009710,2,2
N0000009839,N0000009743,1,1
N0000009839,N0000009799,1,1
N0000009839,N0000009836,1,1
N0000009839,N0000009837,2,2
N0000009839,N0000009838,1,1
N0000009839,N0000009839,0,0
N0000009839,N0000009892,1,1
N0000009839,N0000009912,1,1
N0000009839,N0000009964,1,1
N0000009839,N0000009965,2,2
N0000009839,N0000009966,2,2
N0000009839,N0000009967,3,3
N0000009839,N0000009968,3,3
N0000009839,N0000009969,3,3
N0000009839,N0000009970,3,3
N0000009839,N0000009971,3,3
N0000009839,N0000009972,3,3
N0000009840,N0000008869,1,1
N0000009840,N0000009561,1,1
N0000009840,N0000009840,0,0
N0000009841,N0000009841,0,0
N0000009841,N0000009842,1,1
N0000009841,N0000009843,1,1
N0000009842,N0000009842,0,0
N0000009843,N0000009843,0,0
N0000009844,N0000008414,3,3
N0000009844,N0000008446,3,3
N0000009844,N0000008473,3,3
N0000009844,N0000008502,2,2
N0000009844,N0000008525,3,3
N0000009844,N0000008548,3,3
N0000009844,N0000008620,3,3
N0000009844,N0000008728,3,3
N0000009844,N0000008755,2,2
N0000009844,N0000008799,4,4
N0000009844,N0000008822,2,2
N0000009844,N0000008890,3,3
N0000009844,N0000008893,1,1
N0000009844,N0000008919,3,3
N0000009844,N0000008946,3,3
N0000009844,N0000008970,3,3
N0000009844,N0000008994,4,4
N0000009844,N0000009110,3,3
N0000009844,N0000009142,3,3
N0000009844,N0000009169,3,3
N0000009844,N0000009198,2,2
N0000009844,N0000009221,3,3
N0000009844,N0000009244,3,3
N0000009844,N0000009314,3,3
N0000009844,N0000009420,3,3
N0000009844,N0000009447,2,2
N0000009844,N0000009491,4,4
N0000009844,N0000009514,2,2
N0000009844,N0000009582,3,3
N0000009844,N0000009585,1,1
N0000009844,N0000009611,3,3
N0000009844,N0000009638,3,3
N0000009844,N0000009662,3,3
N0000009844,N0000009686,4,4
N0000009844,N0000009844,0,0
N0000009845,N0000009730,1,1
N0000009845,N0000009845,0,0
N0000009845,N0000009874,1,1
N0000009846,N0000009730,2,2
N0000009846,N0000009731,2,2
N0000009846,N0000009845,1,1
N0000009846,N0000009846,0,0
N0000009846,N0000009847,1,1
N0000009846,N0000009874,2,2
N0000009846,N0000009875,2,2
N0000009847,N0000009731,1,1
N0000009847,N0000009847,0,0
N0000009847,N0000009875,1,1
N0000009848,N0000008922,1,1
N0000009848,N0000009614,1,1
N0000009848,N0000009848,0,0
N0000009849,N0000008922,2,2
N0000009849,N0000008923,2,2
N0000009849,N0000009614,2,2
N0000009849,N0000009615,2,2
N0000009849,N0000009848,1,1
N0000009849,N0000009849,0,0
N0000009849,N0000009850,1,1
N0000009850,N0000008923,1,1
N0000009850,N0000009615,1,1
N0000009850,N0000009850,0,0
N0000009851,N0000009768,1,1
N0000009851,N0000009819,2,2
