ancestor_concept_code,descendant_concept_code,level_of_separation
N0000009093,N0000009093,0
N0000009093,N0000009474,1
N0000009474,N0000009474,0
N0000009802,N0000009669,8
N0000009770,N0000009669,7
N0000009759,N0000009669,6
N0000009761,N0000009669,5
N0000008323,N0000009669,4
N0000009145,N0000009669,3
N0000009497,N0000009669,2
N0000009093,N0000009669,1
N0000009669,N0000009669,0
N0000009802,N0000009297,7
N0000009770,N0000009297,6
N0000009759,N0000009297,5
N0000009761,N0000009297,4
N0000008323,N0000009297,3
N0000009145,N0000009297,2
N0000009497,N0000009297,1
N0000009297,N0000009297,0
N0000009802,N0000009566,7
N0000009770,N0000009566,6
N0000009759,N0000009566,5
N0000009761,N0000009566,4
N0000008323,N0000009566,3
N0000009145,N0000009566,2
N0000009497,N0000009566,1
N0000009566,N0000009566,0
N0000009802,N0000009181,6
N0000009802,N0000009125,7
N0000009770,N0000009181,5
N0000009770,N0000009125,6
N0000009759,N0000009181,4
N0000009759,N0000009125,5
N0000009761,N0000009181,3
N0000009761,N0000009125,4
N0000008323,N0000009181,2
N0000008323,N0000009125,3
N0000009145,N0000009181,1
N0000009145,N0000009125,2
N0000009181,N0000009181,0
N0000009181,N0000009125,1
N0000009125,N0000009125,0
N0000009802,N0000009204,7
N0000009770,N0000009204,6
N0000009759,N0000009204,5
N0000009761,N0000009204,4
N0000008323,N0000009204,3
N0000009145,N0000009204,2
N0000009181,N0000009204,1
N0000009204,N0000009204,0
N0000009802,N0000009227,7
N0000009770,N0000009227,6
N0000009759,N0000009227,5
N0000009761,N0000009227,4
N0000008323,N0000009227,3
N0000009145,N0000009227,2
N0000009181,N0000009227,1
N0000009227,N0000009227,0
N0000009802,N0000009403,7
N0000009770,N0000009403,6
N0000009759,N0000009403,5
N0000009761,N0000009403,4
N0000008323,N0000009403,3
N0000009145,N0000009403,2
N0000009181,N0000009403,1
N0000009403,N0000009403,0
N0000009802,N0000009621,7
N0000009770,N0000009621,6
N0000009759,N0000009621,5
N0000009761,N0000009621,4
N0000008323,N0000009621,3
N0000009145,N0000009621,2
N0000009181,N0000009621,1
N0000009621,N0000009621,0
N0000009802,N0000009430,6
N0000009802,N0000009152,7
N0000009770,N0000009430,5
N0000009770,N0000009152,6
N0000009759,N0000009430,4
N0000009759,N0000009152,5
N0000009761,N0000009430,3
N0000009761,N0000009152,4
N0000008323,N0000009430,2
N0000008323,N0000009152,3
N0000009145,N0000009430,1
N0000009145,N0000009152,2
N0000009430,N0000009430,0
N0000009430,N0000009152,1
N0000009152,N0000009152,0
N0000009802,N0000009594,7
N0000009770,N0000009594,6
N0000009759,N0000009594,5
N0000009761,N0000009594,4
N0000008323,N0000009594,3
N0000009145,N0000009594,2
N0000009430,N0000009594,1
N0000009594,N0000009594,0
N0000009802,N0000009644,7
N0000009770,N0000009644,6
N0000009759,N0000009644,5
N0000009761,N0000009644,4
N0000008323,N0000009644,3
N0000009145,N0000009644,2
N0000009430,N0000009644,1
N0000009644,N0000009644,0
N0000009802,N0000009025,4
N0000009802,N0000008588,5
N0000009802,N0000008807,6
N0000009802,N0000008399,7
N0000009802,N0000008784,8
N0000009770,N0000009025,3
N0000009770,N0000008588,4
N0000009770,N0000008807,5
N0000009770,N0000008399,6
N0000009770,N0000008784,7
N0000009759,N0000009025,2
N0000009759,N0000008588,3
N0000009759,N0000008807,4
N0000009759,N0000008399,5
N0000009759,N0000008784,6
N0000009761,N0000009025,1
N0000009761,N0000008588,2
N0000009761,N0000008807,3
N0000009761,N0000008399,4
N0000009761,N0000008784,5
N0000009025,N0000009025,0
N0000009025,N0000008588,1
N0000009025,N0000008807,2
N0000009025,N0000008399,3
N0000009025,N0000008784,4
N0000008588,N0000008588,0
N0000008588,N0000008807,1
N0000008588,N0000008399,2
N0000008588,N0000008784,3
N0000008807,N0000008807,0
N0000008807,N0000008399,1
N0000008807,N0000008784,2
N0000008399,N0000008399,0
N0000008399,N0000008784,1
N0000008784,N0000008784,0
N0000009802,N0000008979,8
N0000009770,N0000008979,7
N0000009759,N0000008979,6
N0000009761,N0000008979,5
N0000009025,N0000008979,4
N0000008588,N0000008979,3
N0000008807,N0000008979,2
N0000008399,N0000008979,1
N0000008979,N0000008979,0
N0000009802,N0000008605,7
N0000009770,N0000008605,6
N0000009759,N0000008605,5
N0000009761,N0000008605,4
N0000009025,N0000008605,3
N0000008588,N0000008605,2
N0000008807,N0000008605,1
N0000008605,N0000008605,0
N0000009802,N0000008875,7
N0000009770,N0000008875,6
N0000009759,N0000008875,5
N0000009761,N0000008875,4
N0000009025,N0000008875,3
N0000008588,N0000008875,2
N0000008807,N0000008875,1
N0000008875,N0000008875,0
N0000009802,N0000008487,6
N0000009802,N0000008431,7
N0000009770,N0000008487,5
N0000009770,N0000008431,6
N0000009759,N0000008487,4
N0000009759,N0000008431,5
N0000009761,N0000008487,3
N0000009761,N0000008431,4
N0000009025,N0000008487,2
N0000009025,N0000008431,3
N0000008588,N0000008487,1
N0000008588,N0000008431,2
N0000008487,N0000008487,0
N0000008487,N0000008431,1
N0000008431,N0000008431,0
N0000009802,N0000008510,7
N0000009770,N0000008510,6
N0000009759,N0000008510,5
N0000009761,N0000008510,4
N0000009025,N0000008510,3
N0000008588,N0000008510,2
N0000008487,N0000008510,1
N0000008510,N0000008510,0
N0000009802,N0000008533,7
N0000009770,N0000008533,6
N0000009759,N0000008533,5
N0000009761,N0000008533,4
N0000009025,N0000008533,3
N0000008588,N0000008533,2
N0000008487,N0000008533,1
N0000008533,N0000008533,0
N0000009802,N0000008713,7
N0000009770,N0000008713,6
N0000009759,N0000008713,5
N0000009761,N0000008713,4
N0000009025,N0000008713,3
N0000008588,N0000008713,2
N0000008487,N0000008713,1
N0000008713,N0000008713,0
N0000009802,N0000008931,7
N0000009770,N0000008931,6
N0000009759,N0000008931,5
N0000009761,N0000008931,4
N0000009025,N0000008931,3
N0000008588,N0000008931,2
N0000008487,N0000008931,1
N0000008931,N0000008931,0
N0000009802,N0000008740,6
N0000009802,N0000008458,7
N0000009770,N0000008740,5
N0000009770,N0000008458,6
N0000009759,N0000008740,4
N0000009759,N0000008458,5
N0000009761,N0000008740,3
N0000009761,N0000008458,4
N0000009025,N0000008740,2
N0000009025,N0000008458,3
N0000008588,N0000008740,1
N0000008588,N0000008458,2
N0000008740,N0000008740,0
N0000008740,N0000008458,1
N0000008458,N0000008458,0
N0000009802,N0000008904,7
N0000009770,N0000008904,6
N0000009759,N0000008904,5
N0000009761,N0000008904,4
N0000009025,N0000008904,3
N0000008588,N0000008904,2
N0000008740,N0000008904,1
N0000008904,N0000008904,0
N0000009802,N0000008955,7
N0000009770,N0000008955,6
N0000009759,N0000008955,5
N0000009761,N0000008955,4
N0000009025,N0000008955,3
N0000008588,N0000008955,2
N0000008740,N0000008955,1
N0000008955,N0000008955,0
N0000009802,N0000009282,5
N0000009802,N0000009499,6
N0000009802,N0000009095,7
N0000009802,N0000009476,8
N0000009770,N0000009282,4
N0000009770,N0000009499,5
N0000009770,N0000009095,6
N0000009770,N0000009476,7
N0000009759,N0000009282,3
N0000009759,N0000009499,4
N0000009759,N0000009095,5
N0000009759,N0000009476,6
N0000009761,N0000009282,2
N0000009761,N0000009499,3
N0000009761,N0000009095,4
N0000009761,N0000009476,5
N0000009025,N0000009282,1
N0000009025,N0000009499,2
N0000009025,N0000009095,3
N0000009025,N0000009476,4
N0000009282,N0000009282,0
N0000009282,N0000009499,1
N0000009282,N0000009095,2
N0000009282,N0000009476,3
N0000009499,N0000009499,0
N0000009499,N0000009095,1
N0000009499,N0000009476,2
N0000009095,N0000009095,0
N0000009095,N0000009476,1
N0000009476,N0000009476,0
N0000009802,N0000009671,8
N0000009770,N0000009671,7
N0000009759,N0000009671,6
N0000009761,N0000009671,5
N0000009025,N0000009671,4
N0000009282,N0000009671,3
N0000009499,N0000009671,2
N0000009095,N0000009671,1
N0000009671,N0000009671,0
N0000009802,N0000009299,7
N0000009770,N0000009299,6
N0000009759,N0000009299,5
N0000009761,N0000009299,4
N0000009025,N0000009299,3
N0000009282,N0000009299,2
N0000009499,N0000009299,1
N0000009299,N0000009299,0
N0000009802,N0000009568,7
N0000009770,N0000009568,6
N0000009759,N0000009568,5
N0000009761,N0000009568,4
N0000009025,N0000009568,3
N0000009282,N0000009568,2
N0000009499,N0000009568,1
N0000009568,N0000009568,0
N0000009802,N0000009183,6
N0000009802,N0000009127,7
N0000009770,N0000009183,5
N0000009770,N0000009127,6
N0000009759,N0000009183,4
N0000009759,N0000009127,5
N0000009761,N0000009183,3
N0000009761,N0000009127,4
N0000009025,N0000009183,2
N0000009025,N0000009127,3
N0000009282,N0000009183,1
N0000009282,N0000009127,2
N0000009183,N0000009183,0
N0000009183,N0000009127,1
N0000009127,N0000009127,0
N0000009802,N0000009206,7
N0000009770,N0000009206,6
N0000009759,N0000009206,5
N0000009761,N0000009206,4
N0000009025,N0000009206,3
N0000009282,N0000009206,2
N0000009183,N0000009206,1
N0000009206,N0000009206,0
N0000009802,N0000009229,7
N0000009770,N0000009229,6
N0000009759,N0000009229,5
N0000009761,N0000009229,4
N0000009025,N0000009229,3
N0000009282,N0000009229,2
N0000009183,N0000009229,1
N0000009229,N0000009229,0
N0000009802,N0000009405,7
N0000009770,N0000009405,6
N0000009759,N0000009405,5
N0000009761,N0000009405,4
N0000009025,N0000009405,3
N0000009282,N0000009405,2
N0000009183,N0000009405,1
N0000009405,N0000009405,0
N0000009802,N0000009623,7
N0000009770,N0000009623,6
N0000009759,N0000009623,5
N0000009761,N0000009623,4
N0000009025,N0000009623,3
N0000009282,N0000009623,2
N0000009183,N0000009623,1
N0000009623,N0000009623,0
N0000009802,N0000009432,6
N0000009802,N0000009154,7
N0000009770,N0000009432,5
N0000009770,N0000009154,6
N0000009759,N0000009432,4
N0000009759,N0000009154,5
N0000009761,N0000009432,3
N0000009761,N0000009154,4
N0000009025,N0000009432,2
N0000009025,N0000009154,3
N0000009282,N0000009432,1
N0000009282,N0000009154,2
N0000009432,N0000009432,0
N0000009432,N0000009154,1
N0000009154,N0000009154,0
N0000009802,N0000009596,7
N0000009770,N0000009596,6
N0000009759,N0000009596,5
N0000009761,N0000009596,4
N0000009025,N0000009596,3
N0000009282,N0000009596,2
N0000009432,N0000009596,1
N0000009596,N0000009596,0
N0000009802,N0000009647,7
N0000009770,N0000009647,6
N0000009759,N0000009647,5
N0000009761,N0000009647,4
N0000009025,N0000009647,3
N0000009282,N0000009647,2
N0000009432,N0000009647,1
N0000009647,N0000009647,0
N0000009802,N0000009026,4
N0000009802,N0000008589,5
N0000009802,N0000008808,6
N0000009802,N0000008400,7
N0000009770,N0000009026,3
N0000009770,N0000008589,4
N0000009770,N0000008808,5
N0000009770,N0000008400,6
N0000009759,N0000009026,2
N0000009759,N0000008589,3
N0000009759,N0000008808,4
N0000009759,N0000008400,5
N0000009761,N0000009026,1
N0000009761,N0000008589,2
N0000009761,N0000008808,3
N0000009761,N0000008400,4
N0000009026,N0000009026,0
N0000009026,N0000008589,1
N0000009026,N0000008808,2
N0000009026,N0000008400,3
N0000008589,N0000008589,0
N0000008589,N0000008808,1
N0000008589,N0000008400,2
N0000008808,N0000008808,0
N0000008808,N0000008400,1
N0000008400,N0000008400,0
N0000009802,N0000008606,7
N0000009770,N0000008606,6
N0000009759,N0000008606,5
N0000009761,N0000008606,4
N0000009026,N0000008606,3
N0000008589,N0000008606,2
N0000008808,N0000008606,1
N0000008606,N0000008606,0
N0000009802,N0000008785,7
N0000009770,N0000008785,6
N0000009759,N0000008785,5
N0000009761,N0000008785,4
N0000009026,N0000008785,3
N0000008589,N0000008785,2
N0000008808,N0000008785,1
N0000008785,N0000008785,0
N0000009802,N0000008876,7
N0000009770,N0000008876,6
N0000009759,N0000008876,5
N0000009761,N0000008876,4
N0000009026,N0000008876,3
N0000008589,N0000008876,2
N0000008808,N0000008876,1
N0000008876,N0000008876,0
N0000009802,N0000008980,7
N0000009770,N0000008980,6
N0000009759,N0000008980,5
N0000009761,N0000008980,4
N0000009026,N0000008980,3
N0000008589,N0000008980,2
N0000008808,N0000008980,1
N0000008980,N0000008980,0
N0000009802,N0000008488,6
N0000009802,N0000008432,7
N0000009770,N0000008488,5
N0000009770,N0000008432,6
N0000009759,N0000008488,4
N0000009759,N0000008432,5
N0000009761,N0000008488,3
N0000009761,N0000008432,4
N0000009026,N0000008488,2
N0000009026,N0000008432,3
N0000008589,N0000008488,1
N0000008589,N0000008432,2
N0000008488,N0000008488,0
N0000008488,N0000008432,1
N0000008432,N0000008432,0
N0000009802,N0000008511,7
N0000009770,N0000008511,6
N0000009759,N0000008511,5
N0000009761,N0000008511,4
N0000009026,N0000008511,3
N0000008589,N0000008511,2
N0000008488,N0000008511,1
N0000008511,N0000008511,0
N0000009802,N0000008534,7
N0000009770,N0000008534,6
N0000009759,N0000008534,5
N0000009761,N0000008534,4
N0000009026,N0000008534,3
N0000008589,N0000008534,2
N0000008488,N0000008534,1
N0000008534,N0000008534,0
N0000009802,N0000008714,7
N0000009770,N0000008714,6
N0000009759,N0000008714,5
N0000009761,N0000008714,4
N0000009026,N0000008714,3
N0000008589,N0000008714,2
N0000008488,N0000008714,1
N0000008714,N0000008714,0
N0000009802,N0000008932,7
N0000009770,N0000008932,6
N0000009759,N0000008932,5
N0000009761,N0000008932,4
N0000009026,N0000008932,3
N0000008589,N0000008932,2
N0000008488,N0000008932,1
N0000008932,N0000008932,0
N0000009802,N0000008741,6
N0000009802,N0000008459,7
N0000009770,N0000008741,5
N0000009770,N0000008459,6
N0000009759,N0000008741,4
N0000009759,N0000008459,5
N0000009761,N0000008741,3
N0000009761,N0000008459,4
N0000009026,N0000008741,2
N0000009026,N0000008459,3
N0000008589,N0000008741,1
N0000008589,N0000008459,2
N0000008741,N0000008741,0
N0000008741,N0000008459,1
N0000008459,N0000008459,0
N0000009802,N0000008905,7
N0000009770,N0000008905,6
N0000009759,N0000008905,5
N0000009761,N0000008905,4
N0000009026,N0000008905,3
N0000008589,N0000008905,2
N0000008741,N0000008905,1
N0000008905,N0000008905,0
N0000009802,N0000008956,7
N0000009770,N0000008956,6
N0000009759,N0000008956,5
N0000009761,N0000008956,4
N0000009026,N0000008956,3
N0000008589,N0000008956,2
N0000008741,N0000008956,1
N0000008956,N0000008956,0
N0000009802,N0000009283,5
N0000009802,N0000009500,6
N0000009802,N0000009096,7
N0000009770,N0000009283,4
N0000009770,N0000009500,5
N0000009770,N0000009096,6
N0000009759,N0000009283,3
N0000009759,N0000009500,4
N0000009759,N0000009096,5
N0000009761,N0000009283,2
N0000009761,N0000009500,3
N0000009761,N0000009096,4
N0000009026,N0000009283,1
N0000009026,N0000009500,2
N0000009026,N0000009096,3
N0000009283,N0000009283,0
N0000009283,N0000009500,1
N0000009283,N0000009096,2
N0000009500,N0000009500,0
N0000009500,N0000009096,1
N0000009096,N0000009096,0
N0000009802,N0000009300,7
N0000009770,N0000009300,6
N0000009759,N0000009300,5
N0000009761,N0000009300,4
N0000009026,N0000009300,3
N0000009283,N0000009300,2
N0000009500,N0000009300,1
N0000009300,N0000009300,0
N0000009802,N0000009477,7
N0000009770,N0000009477,6
N0000009759,N0000009477,5
N0000009761,N0000009477,4
N0000009026,N0000009477,3
N0000009283,N0000009477,2
N0000009500,N0000009477,1
N0000009477,N0000009477,0
N0000009802,N0000009569,7
N0000009770,N0000009569,6
N0000009759,N0000009569,5
N0000009761,N0000009569,4
N0000009026,N0000009569,3
N0000009283,N0000009569,2
N0000009500,N0000009569,1
N0000009569,N0000009569,0
N0000009802,N0000009672,7
N0000009770,N0000009672,6
N0000009759,N0000009672,5
N0000009761,N0000009672,4
N0000009026,N0000009672,3
N0000009283,N0000009672,2
N0000009500,N0000009672,1
N0000009672,N0000009672,0
N0000009802,N0000009184,6
N0000009802,N0000009128,7
N0000009770,N0000009184,5
N0000009770,N0000009128,6
N0000009759,N0000009184,4
N0000009759,N0000009128,5
N0000009761,N0000009184,3
N0000009761,N0000009128,4
N0000009026,N0000009184,2
N0000009026,N0000009128,3
N0000009283,N0000009184,1
N0000009283,N0000009128,2
N0000009184,N0000009184,0
N0000009184,N0000009128,1
N0000009128,N0000009128,0
N0000009802,N0000009207,7
N0000009770,N0000009207,6
N0000009759,N0000009207,5
N0000009761,N0000009207,4
N0000009026,N0000009207,3
N0000009283,N0000009207,2
N0000009184,N0000009207,1
N0000009207,N0000009207,0
N0000009802,N0000009230,7
N0000009770,N0000009230,6
N0000009759,N0000009230,5
N0000009761,N0000009230,4
N0000009026,N0000009230,3
N0000009283,N0000009230,2
N0000009184,N0000009230,1
N0000009230,N0000009230,0
N0000009802,N0000009406,7
N0000009770,N0000009406,6
N0000009759,N0000009406,5
N0000009761,N0000009406,4
N0000009026,N0000009406,3
N0000009283,N0000009406,2
N0000009184,N0000009406,1
N0000009406,N0000009406,0
N0000009802,N0000009624,7
N0000009770,N0000009624,6
N0000009759,N0000009624,5
N0000009761,N0000009624,4
N0000009026,N0000009624,3
N0000009283,N0000009624,2
N0000009184,N0000009624,1
N0000009624,N0000009624,0
N0000009802,N0000009433,6
N0000009802,N0000009155,7
N0000009770,N0000009433,5
N0000009770,N0000009155,6
N0000009759,N0000009433,4
N0000009759,N0000009155,5
N0000009761,N0000009433,3
N0000009761,N0000009155,4
N0000009026,N0000009433,2
N0000009026,N0000009155,3
N0000009283,N0000009433,1
N0000009283,N0000009155,2
N0000009433,N0000009433,0
N0000009433,N0000009155,1
N0000009155,N0000009155,0
N0000009802,N0000009597,7
N0000009770,N0000009597,6
N0000009759,N0000009597,5
N0000009761,N0000009597,4
N0000009026,N0000009597,3
N0000009283,N0000009597,2
N0000009433,N0000009597,1
N0000009597,N0000009597,0
N0000009802,N0000009648,7
N0000009770,N0000009648,6
N0000009759,N0000009648,5
N0000009761,N0000009648,4
N0000009026,N0000009648,3
N0000009283,N0000009648,2
N0000009433,N0000009648,1
N0000009648,N0000009648,0
N0000009802,N0000009038,4
N0000009802,N0000008597,5
N0000009802,N0000008809,6
N0000009802,N0000008401,7
N0000009770,N0000009038,3
N0000009770,N0000008597,4
N0000009770,N0000008809,5
N0000009770,N0000008401,6
N0000009759,N0000009038,2
N0000009759,N0000008597,3
N0000009759,N0000008809,4
N0000009759,N0000008401,5
N0000009761,N0000009038,1
N0000009761,N0000008597,2
N0000009761,N0000008809,3
N0000009761,N0000008401,4
N0000009038,N0000009038,0
N0000009038,N0000008597,1
N0000009038,N0000008809,2
N0000009038,N0000008401,3
N0000008597,N0000008597,0
N0000008597,N0000008809,1
N0000008597,N0000008401,2
N0000008809,N0000008809,0
N0000008809,N0000008401,1
N0000008401,N0000008401,0
N0000009802,N0000008607,7
N0000009770,N0000008607,6
N0000009759,N0000008607,5
N0000009761,N0000008607,4
N0000009038,N0000008607,3
N0000008597,N0000008607,2
N0000008809,N0000008607,1
N0000008607,N0000008607,0
N0000009802,N0000008786,7
N0000009770,N0000008786,6
N0000009759,N0000008786,5
N0000009761,N0000008786,4
N0000009038,N0000008786,3
N0000008597,N0000008786,2
N0000008809,N0000008786,1
N0000008786,N0000008786,0
N0000009802,N0000008877,7
N0000009770,N0000008877,6
N0000009759,N0000008877,5
N0000009761,N0000008877,4
N0000009038,N0000008877,3
N0000008597,N0000008877,2
N0000008809,N0000008877,1
N0000008877,N0000008877,0
N0000009802,N0000008981,7
N0000009770,N0000008981,6
N0000009759,N0000008981,5
N0000009761,N0000008981,4
N0000009038,N0000008981,3
N0000008597,N0000008981,2
N0000008809,N0000008981,1
N0000008981,N0000008981,0
N0000009802,N0000008489,6
N0000009802,N0000008433,7
N0000009770,N0000008489,5
N0000009770,N0000008433,6
N0000009759,N0000008489,4
N0000009759,N0000008433,5
N0000009761,N0000008489,3
N0000009761,N0000008433,4
N0000009038,N0000008489,2
N0000009038,N0000008433,3
N0000008597,N0000008489,1
N0000008597,N0000008433,2
N0000008489,N0000008489,0
N0000008489,N0000008433,1
N0000008433,N0000008433,0
N0000009802,N0000008512,7
N0000009770,N0000008512,6
N0000009759,N0000008512,5
N0000009761,N0000008512,4
N0000009038,N0000008512,3
N0000008597,N0000008512,2
N0000008489,N0000008512,1
N0000008512,N0000008512,0
N0000009802,N0000008535,7
N0000009770,N0000008535,6
N0000009759,N0000008535,5
N0000009761,N0000008535,4
N0000009038,N0000008535,3
N0000008597,N0000008535,2
N0000008489,N0000008535,1
N0000008535,N0000008535,0
N0000009802,N0000008715,7
N0000009770,N0000008715,6
N0000009759,N0000008715,5
N0000009761,N0000008715,4
N0000009038,N0000008715,3
N0000008597,N0000008715,2
N0000008489,N0000008715,1
N0000008715,N0000008715,0
