ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
N0000175082,N0000020028,5,5
N0000175082,N0000020029,5,5
N0000175082,N0000020030,4,4
N0000175082,N0000020031,5,5
N0000175082,N0000020032,5,5
N0000175082,N0000020033,5,5
N0000175082,N0000020034,4,4
N0000175082,N0000020036,4,4
N0000175082,N0000020037,4,4
N0000175082,N0000175076,1,1
N0000175082,N0000175082,0,0
N0000175082,N0000175411,3,3
N0000175082,N0000175624,4,4
N0000175082,N0000190857,3,3
N0000175082,N0000193789,2,2
N0000175082,N0000193859,2,2
N0000175082,N0000193921,3,3
N0000175082,N0000193922,3,3
N0000175082,N0000193929,4,4
N0000175082,N0000193933,2,2
N0000175082,N0000193934,3,3
N0000175082,N0000193943,4,4
N0000175082,N0000193944,4,4
N0000175082,N0000193945,3,3
N0000175082,N0000193947,4,4
N0000175082,N0000193977,2,2
N0000175084,N0000175084,0,0
N0000175086,N0000175086,0,0
N0000175087,N0000175087,0,0
N0000175089,N0000175089,0,0
N0000175355,N0000000087,1,1
N0000175355,N0000000144,3,3
N0000175355,N0000020074,2,2
N0000175355,N0000020075,3,3
N0000175355,N0000020076,3,3
N0000175355,N0000175089,3,3
N0000175355,N0000175355,0,0
N0000175355,N0000175356,1,1
N0000175355,N0000175357,2,2
N0000175355,N0000175365,1,1
N0000175355,N0000175472,2,2
N0000175355,N0000175806,1,1
N0000175355,N0000175834,2,2
N0000175355,N0000175962,3,3
N0000175355,N0000175981,1,1
N0000175355,N0000178377,1,1
N0000175355,N0000181001,4,4
N0000175355,N0000184150,1,1
N0000175356,N0000175356,0,0
N0000175356,N0000175357,1,1
N0000175356,N0000175834,1,1
N0000175357,N0000175357,0,0
N0000175361,N0000175361,0,0
N0000175361,N0000175755,1,1
N0000175362,N0000175362,0,0
N0000175362,N0000175363,1,1
N0000175362,N0000175364,1,1
N0000175363,N0000175363,0,0
N0000175364,N0000175364,0,0
N0000175365,N0000175365,0,0
N0000175368,N0000000097,1,1
N0000175368,N0000000104,2,2
N0000175368,N0000000125,2,2
N0000175368,N0000000143,2,2
N0000175368,N0000000199,1,1
N0000175368,N0000000227,2,2
N0000175368,N0000175368,0,0
N0000175368,N0000175369,1,1
N0000175368,N0000175370,1,1
N0000175368,N0000175652,3,3
N0000175368,N0000175653,3,3
N0000175368,N0000175701,3,3
N0000175368,N0000175702,3,3
N0000175368,N0000175703,3,3
N0000175368,N0000175704,3,3
N0000175368,N0000175717,3,3
N0000175368,N0000175718,3,3
N0000175369,N0000000104,1,1
N0000175369,N0000000143,1,1
N0000175369,N0000175369,0,0
N0000175369,N0000175652,2,2
N0000175369,N0000175701,2,2
N0000175369,N0000175702,2,2
N0000175369,N0000175717,2,2
N0000175370,N0000000125,1,1
N0000175370,N0000000227,1,1
N0000175370,N0000175370,0,0
N0000175370,N0000175653,2,2
N0000175370,N0000175703,2,2
N0000175370,N0000175704,2,2
N0000175370,N0000175718,2,2
N0000175374,N0000175374,0,0
N0000175374,N0000175375,1,1
N0000175374,N0000175376,1,1
N0000175374,N0000175377,1,1
N0000175374,N0000175378,1,1
N0000175375,N0000175375,0,0
N0000175376,N0000175376,0,0
N0000175377,N0000175377,0,0
N0000175378,N0000175378,0,0
N0000175411,N0000175411,0,0
N0000175411,N0000175624,1,1
N0000175436,N0000175436,0,0
N0000175441,N0000175441,0,0
N0000175444,N0000175444,0,0
N0000175444,N0000175445,1,1
N0000175445,N0000175445,0,0
N0000175446,N0000175446,0,0
N0000175447,N0000175447,0,0
N0000175448,N0000175448,0,0
N0000175449,N0000175449,0,0
N0000175450,N0000000094,1,1
N0000175450,N0000000159,1,1
N0000175450,N0000175450,0,0
N0000175451,N0000175446,1,1
N0000175451,N0000175447,1,1
N0000175451,N0000175451,0,0
N0000175451,N0000187054,1,1
N0000175456,N0000175456,0,0
N0000175458,N0000175458,0,0
N0000175472,N0000000144,1,1
N0000175472,N0000020075,1,1
N0000175472,N0000020076,1,1
N0000175472,N0000175089,1,1
N0000175472,N0000175472,0,0
N0000175472,N0000175962,1,1
N0000175472,N0000181001,2,2
N0000175513,N0000175513,0,0
N0000175516,N0000175516,0,0
N0000175532,N0000175532,0,0
N0000175533,N0000175533,0,0
N0000175534,N0000175534,0,0
N0000175542,N0000175542,0,0
N0000175545,N0000000170,2,2
N0000175545,N0000175545,0,0
N0000175545,N0000175546,1,1
N0000175545,N0000175547,1,1
N0000175545,N0000175548,2,2
N0000175545,N0000175549,3,3
N0000175546,N0000175546,0,0
N0000175547,N0000000170,1,1
N0000175547,N0000175547,0,0
N0000175547,N0000175548,1,1
N0000175547,N0000175549,2,2
N0000175548,N0000175548,0,0
N0000175548,N0000175549,1,1
N0000175549,N0000175549,0,0
N0000175614,N0000175614,0,0
N0000175614,N0000175615,1,1
N0000175614,N0000181002,2,2
N0000175614,N0000193807,3,3
N0000175615,N0000175615,0,0
N0000175615,N0000181002,1,1
N0000175615,N0000193807,2,2
N0000175617,N0000175617,0,0
N0000175618,N0000175618,0,0
N0000175619,N0000175619,0,0
N0000175621,N0000175621,0,0
N0000175624,N0000175624,0,0
N0000175635,N0000175635,0,0
N0000175636,N0000175636,0,0
N0000175652,N0000175652,0,0
N0000175653,N0000175653,0,0
N0000175654,N0000175654,0,0
N0000175684,N0000175684,0,0
N0000175684,N0000191866,1,1
N0000175685,N0000175685,0,0
N0000175686,N0000175686,0,0
N0000175687,N0000175687,0,0
N0000175701,N0000175701,0,0
N0000175702,N0000175702,0,0
N0000175703,N0000175703,0,0
N0000175704,N0000175704,0,0
N0000175707,N0000175707,0,0
N0000175707,N0000175708,1,1
N0000175707,N0000175709,1,1
N0000175708,N0000175708,0,0
N0000175709,N0000175709,0,0
N0000175717,N0000175717,0,0
N0000175718,N0000175718,0,0
N0000175755,N0000175755,0,0
N0000175756,N0000175756,0,0
N0000175760,N0000175760,0,0
N0000175761,N0000175761,0,0
N0000175763,N0000175763,0,0
N0000175764,N0000175764,0,0
N0000175770,N0000175770,0,0
N0000175773,N0000175773,0,0
N0000175773,N0000175774,1,1
N0000175773,N0000192700,2,2
N0000175774,N0000175774,0,0
N0000175774,N0000192700,1,1
N0000175787,N0000175787,0,0
N0000175787,N0000175788,1,1
N0000175787,N0000175789,1,1
N0000175787,N0000182143,2,2
N0000175788,N0000175788,0,0
N0000175789,N0000175789,0,0
N0000175789,N0000182143,1,1
N0000175792,N0000175792,0,0
N0000175799,N0000175799,0,0
N0000175804,N0000175804,0,0
N0000175806,N0000175806,0,0
N0000175808,N0000175808,0,0
N0000175816,N0000175816,0,0
N0000175817,N0000175817,0,0
N0000175833,N0000175833,0,0
N0000175834,N0000175834,0,0
N0000175844,N0000175844,0,0
N0000175850,N0000175850,0,0
N0000175856,N0000175856,0,0
N0000175857,N0000175857,0,0
N0000175862,N0000175862,0,0
N0000175868,N0000175868,0,0
N0000175869,N0000175869,0,0
N0000175890,N0000175890,0,0
N0000175899,N0000175899,0,0
N0000175912,N0000175912,0,0
N0000175917,N0000010276,1,1
N0000175917,N0000175917,0,0
N0000175919,N0000000121,1,1
N0000175919,N0000175919,0,0
N0000175920,N0000000126,3,3
N0000175920,N0000175080,3,3
N0000175920,N0000175920,0,0
N0000175920,N0000175921,1,1
N0000175920,N0000175922,1,1
N0000175920,N0000175923,2,2
N0000175920,N0000175924,2,2
N0000175920,N0000175925,2,2
N0000175920,N0000175926,2,2
N0000175920,N0000175927,2,2
N0000175921,N0000175921,0,0
N0000175921,N0000175923,1,1
N0000175921,N0000175924,1,1
N0000175922,N0000000126,2,2
N0000175922,N0000175080,2,2
N0000175922,N0000175922,0,0
N0000175922,N0000175925,1,1
N0000175922,N0000175926,1,1
N0000175922,N0000175927,1,1
N0000175923,N0000175923,0,0
N0000175924,N0000175924,0,0
N0000175925,N0000000126,1,1
N0000175925,N0000175925,0,0
N0000175926,N0000175080,1,1
N0000175926,N0000175926,0,0
N0000175927,N0000175927,0,0
N0000175955,N0000175955,0,0
N0000175962,N0000175962,0,0
N0000175964,N0000000164,1,1
N0000175964,N0000175964,0,0
N0000175967,N0000175967,0,0
N0000175967,N0000175968,1,1
N0000175968,N0000175968,0,0
N0000175974,N0000175974,0,0
N0000175981,N0000175981,0,0
N0000175985,N0000175792,1,1
N0000175985,N0000175985,0,0
N0000177911,N0000177911,0,0
N0000178291,N0000178291,0,0
N0000178332,N0000178332,0,0
N0000178332,N0000178333,1,1
N0000178332,N0000190855,2,2
N0000178333,N0000178333,0,0
N0000178333,N0000190855,1,1
N0000178377,N0000178377,0,0
N0000180999,N0000180999,0,0
N0000181000,N0000181000,0,0
N0000181001,N0000181001,0,0
N0000181002,N0000181002,0,0
N0000181002,N0000193807,1,1
N0000181003,N0000181003,0,0
N0000181004,N0000181004,0,0
N0000181005,N0000181005,0,0
N0000181006,N0000181006,0,0
N0000181007,N0000181007,0,0
N0000181007,N0000181008,1,1
N0000181007,N0000181009,1,1
N0000181008,N0000181008,0,0
N0000181009,N0000181009,0,0
N0000181010,N0000181010,0,0
N0000181812,N0000181812,0,0
N0000181812,N0000181813,1,1
N0000181812,N0000181814,2,2
N0000181812,N0000181815,3,3
N0000181813,N0000181813,0,0
N0000181813,N0000181814,1,1
N0000181813,N0000181815,2,2
N0000181814,N0000181814,0,0
N0000181814,N0000181815,1,1
N0000181815,N0000181815,0,0
N0000181817,N0000181817,0,0
N0000181818,N0000181818,0,0
N0000181819,N0000181819,0,0
N0000181820,N0000181820,0,0
N0000182136,N0000182136,0,0
N0000182136,N0000182137,1,1
N0000182136,N0000182138,1,1
N0000182136,N0000182139,1,1
N0000182136,N0000182140,1,1
N0000182136,N0000182141,2,2
N0000182136,N0000182632,1,1
N0000182136,N0000185504,1,1
N0000182136,N0000187062,1,1
N0000182136,N0000190114,1,1
N0000182136,N0000190115,2,2
N0000182136,N0000193936,1,1
N0000182136,N0000193937,1,1
N0000182136,N0000193954,1,1
N0000182137,N0000182137,0,0
N0000182138,N0000182138,0,0
N0000182139,N0000182139,0,0
N0000182140,N0000182140,0,0
N0000182141,N0000182141,0,0
N0000182143,N0000182143,0,0
N0000182145,N0000182145,0,0
N0000182145,N0000182146,1,1
N0000182145,N0000182147,2,2
N0000182145,N0000182148,2,2
N0000182146,N0000182146,0,0
N0000182146,N0000182147,1,1
N0000182146,N0000182148,1,1
N0000182147,N0000182147,0,0
N0000182148,N0000182148,0,0
N0000182150,N0000182150,0,0
N0000182151,N0000182151,0,0
N0000182632,N0000182632,0,0
N0000182634,N0000182634,0,0
N0000182636,N0000182636,0,0
N0000182638,N0000182638,0,0
N0000182727,N0000182727,0,0
N0000182728,N0000182728,0,0
N0000182960,N0000182960,0,0
N0000182962,N0000182962,0,0
N0000182962,N0000182963,1,1
N0000182962,N0000182964,2,2
N0000182963,N0000182963,0,0
N0000182963,N0000182964,1,1
N0000182964,N0000182964,0,0
N0000182966,N0000182966,0,0
N0000184008,N0000184008,0,0
N0000184008,N0000184009,1,1
N0000184008,N0000184010,1,1
N0000184008,N0000184011,1,1
N0000184008,N0000184012,1,1
N0000184008,N0000184141,2,2
N0000184008,N0000192702,2,2
N0000184009,N0000184009,0,0
N0000184010,N0000184010,0,0
N0000184011,N0000184011,0,0
N0000184011,N0000184141,1,1
N0000184011,N0000192702,1,1
N0000184012,N0000184012,0,0
N0000184141,N0000184141,0,0
N0000184142,N0000184142,0,0
N0000184142,N0000184143,1,1
N0000184143,N0000184143,0,0
N0000184145,N0000184145,0,0
N0000184147,N0000184147,0,0
N0000184147,N0000184148,1,1
N0000184148,N0000184148,0,0
N0000184150,N0000184150,0,0
N0000184151,N0000184151,0,0
N0000185007,N0000185007,0,0
N0000185009,N0000185009,0,0
N0000185498,N0000185498,0,0
N0000185498,N0000185499,1,1
N0000185498,N0000190484,1,1
N0000185499,N0000185499,0,0
N0000185501,N0000185501,0,0
N0000185503,N0000185503,0,0
N0000185504,N0000185504,0,0
N0000185505,N0000185505,0,0
N0000185505,N0000185506,2,2
N0000185505,N0000185507,1,1
N0000185505,N0000185607,1,1
N0000185505,N0000187063,1,1
N0000185505,N0000187064,1,1
N0000185505,N0000190118,1,1
N0000185505,N0000191266,2,2
N0000185505,N0000191267,1,1
N0000185505,N0000191268,2,2
N0000185505,N0000191624,1,1
N0000185505,N0000193955,1,1
N0000185506,N0000185506,0,0
N0000185507,N0000185507,0,0
N0000185607,N0000185607,0,0
N0000186778,N0000186778,0,0
N0000187052,N0000187052,0,0
N0000187054,N0000187054,0,0
N0000187056,N0000187056,0,0
N0000187056,N0000187057,1,1
N0000187056,N0000187058,1,1
N0000187057,N0000187057,0,0
N0000187058,N0000187058,0,0
N0000187060,N0000187060,0,0
N0000187060,N0000187061,1,1
N0000187060,N0000191265,1,1
N0000187060,N0000191423,1,1
N0000187060,N0000192340,1,1
N0000187060,N0000193932,1,1
N0000187061,N0000187061,0,0
N0000187062,N0000187062,0,0
N0000187063,N0000187063,0,0
N0000187064,N0000187064,0,0
N0000188367,N0000000069,3,3
N0000188367,N0000000073,4,4
N0000188367,N0000000074,4,4
N0000188367,N0000000078,3,3
N0000188367,N0000000090,4,4
N0000188367,N0000000095,3,3
N0000188367,N0000000102,3,4
N0000188367,N0000000105,1,1
N0000188367,N0000000109,3,4
N0000188367,N0000000114,3,4
N0000188367,N0000000118,4,4
N0000188367,N0000000119,4,4
N0000188367,N0000000132,3,3
N0000188367,N0000000138,3,3
N0000188367,N0000000140,2,2
N0000188367,N0000000143,4,4
N0000188367,N0000000147,4,4
N0000188367,N0000000156,2,2
N0000188367,N0000000167,2,3
N0000188367,N0000000180,2,2
N0000188367,N0000000188,4,4
N0000188367,N0000000193,1,1
N0000188367,N0000000196,4,4
N0000188367,N0000000199,3,3
N0000188367,N0000000211,2,2
N0000188367,N0000000215,1,1
N0000188367,N0000000219,2,3
N0000188367,N0000000224,3,3
N0000188367,N0000000227,4,4
N0000188367,N0000000234,2,3
N0000188367,N0000000238,3,3
N0000188367,N0000000239,2,2
N0000188367,N0000000244,3,3
N0000188367,N0000000259,3,3
N0000188367,N0000009955,2,2
N0000188367,N0000020014,4,4
N0000188367,N0000020015,5,5
N0000188367,N0000020016,5,5
N0000188367,N0000020017,5,5
N0000188367,N0000020065,4,4
N0000188367,N0000020066,4,4
N0000188367,N0000020067,4,4
N0000188367,N0000020069,4,4
N0000188367,N0000175448,3,3
N0000188367,N0000175449,3,3
N0000188367,N0000175456,3,3
N0000188367,N0000175542,5,5
N0000188367,N0000175652,5,5
N0000188367,N0000175653,5,5
N0000188367,N0000175701,5,5
N0000188367,N0000175702,5,5
N0000188367,N0000175703,5,5
N0000188367,N0000175704,5,5
N0000188367,N0000175717,5,5
N0000188367,N0000175718,5,5
N0000188367,N0000178332,2,3
N0000188367,N0000178333,3,4
N0000188367,N0000181004,3,3
N0000188367,N0000181005,4,4
N0000188367,N0000181006,4,4
N0000188367,N0000181817,6,6
N0000188367,N0000181818,6,6
N0000188367,N0000181819,6,6
N0000188367,N0000181820,6,6
N0000188367,N0000182727,3,3
N0000188367,N0000182728,3,3
N0000188367,N0000184145,3,3
N0000188367,N0000185503,3,3
N0000188367,N0000186778,3,3
N0000188367,N0000187056,3,4
N0000188367,N0000187057,4,5
N0000188367,N0000187058,4,5
N0000188367,N0000187060,3,3
N0000188367,N0000187061,4,4
N0000188367,N0000188367,0,0
N0000188367,N0000188368,1,1
N0000188367,N0000188369,2,2
N0000188367,N0000188370,1,1
N0000188367,N0000188371,2,2
N0000188367,N0000188372,2,2
N0000188367,N0000188373,3,3
N0000188367,N0000188374,2,2
N0000188367,N0000188375,2,2
N0000188367,N0000188376,3,3
N0000188367,N0000188377,3,3
N0000188367,N0000188378,2,3
N0000188367,N0000188379,1,1
N0000188367,N0000188380,2,2
N0000188367,N0000188381,3,3
N0000188367,N0000190107,4,4
N0000188367,N0000190108,4,4
N0000188367,N0000190109,4,4
N0000188367,N0000190110,4,4
N0000188367,N0000190111,4,4
N0000188367,N0000190112,2,2
N0000188367,N0000190113,3,3
N0000188367,N0000190855,4,5
N0000188367,N0000191264,3,3
N0000188367,N0000191265,4,4
N0000188367,N0000191423,4,4
N0000188367,N0000191545,2,2
N0000188367,N0000191546,3,3
N0000188367,N0000191547,3,3
N0000188367,N0000192340,4,4
N0000188367,N0000193845,3,3
N0000188367,N0000193846,2,2
N0000188367,N0000193932,4,4
N0000188367,N0000193958,4,4
N0000188367,N0000193960,3,3
N0000188367,N0000193961,2,2
N0000188367,N0000193964,3,3
N0000188367,N0000193965,4,4
N0000188368,N0000186778,2,2
N0000188368,N0000188368,0,0
N0000188368,N0000188369,1,1
N0000188369,N0000186778,1,1
N0000188369,N0000188369,0,0
N0000188370,N0000000102,3,3
N0000188370,N0000000109,3,3
N0000188370,N0000000114,3,3
N0000188370,N0000000132,2,2
N0000188370,N0000000147,3,3
N0000188370,N0000000167,2,2
N0000188370,N0000000219,2,2
N0000188370,N0000000234,2,2
N0000188370,N0000000238,2,2
N0000188370,N0000175542,4,4
N0000188370,N0000178332,2,2
N0000188370,N0000178333,3,3
N0000188370,N0000181005,3,3
N0000188370,N0000181006,3,3
N0000188370,N0000187056,3,3
N0000188370,N0000187057,4,4
N0000188370,N0000187058,4,4
N0000188370,N0000187060,2,2
N0000188370,N0000187061,3,3
N0000188370,N0000188370,0,0
N0000188370,N0000188371,1,1
N0000188370,N0000188372,1,1
N0000188370,N0000188373,2,2
N0000188370,N0000188374,1,1
N0000188370,N0000188375,1,1
N0000188370,N0000188376,2,2
N0000188370,N0000188377,2,2
N0000188370,N0000188378,2,2
N0000188370,N0000190107,3,3
N0000188370,N0000190108,3,3
N0000188370,N0000190109,3,3
N0000188370,N0000190110,3,3
N0000188370,N0000190111,3,3
N0000188370,N0000190855,4,4
N0000188370,N0000191265,3,3
N0000188370,N0000191423,3,3
N0000188370,N0000192340,3,3
N0000188370,N0000193932,3,3
N0000188370,N0000193958,3,3
N0000188370,N0000193964,2,2
N0000188370,N0000193965,3,3
N0000188371,N0000000132,1,1
N0000188371,N0000188371,0,0
N0000188371,N0000190107,2,2
N0000188371,N0000190108,2,2
N0000188371,N0000190109,2,2
N0000188371,N0000190110,2,2
N0000188371,N0000190111,2,2
N0000188371,N0000192340,2,2
N0000188372,N0000000147,2,2
N0000188372,N0000175542,3,3
N0000188372,N0000187060,1,1
N0000188372,N0000187061,2,2
N0000188372,N0000188372,0,0
N0000188372,N0000188373,1,1
N0000188372,N0000191265,2,2
N0000188372,N0000191423,2,2
N0000188372,N0000192340,2,2
N0000188372,N0000193932,2,2
N0000188373,N0000000147,1,1
N0000188373,N0000175542,2,2
N0000188373,N0000188373,0,0
N0000188374,N0000000238,1,1
N0000188374,N0000178332,1,1
N0000188374,N0000178333,2,2
N0000188374,N0000188374,0,0
N0000188374,N0000190855,3,3
N0000188375,N0000000102,2,2
N0000188375,N0000000109,2,2
N0000188375,N0000000114,2,2
N0000188375,N0000000167,1,1
N0000188375,N0000000219,1,1
N0000188375,N0000000234,1,1
N0000188375,N0000181005,2,2
N0000188375,N0000181006,2,2
N0000188375,N0000187056,2,2
N0000188375,N0000187057,3,3
N0000188375,N0000187058,3,3
N0000188375,N0000188375,0,0
N0000188375,N0000188376,1,1
N0000188375,N0000188377,1,1
N0000188375,N0000188378,1,1
N0000188375,N0000193958,2,2
N0000188375,N0000193964,1,1
N0000188375,N0000193965,2,2
N0000188376,N0000181005,1,1
N0000188376,N0000188376,0,0
N0000188377,N0000181006,1,1
N0000188377,N0000188377,0,0
N0000188378,N0000187056,1,1
N0000188378,N0000187057,2,2
N0000188378,N0000187058,2,2
N0000188378,N0000188378,0,0
N0000188379,N0000187056,2,2
N0000188379,N0000187057,3,3
N0000188379,N0000187058,3,3
N0000188379,N0000188378,1,1
N0000188379,N0000188379,0,0
N0000188380,N0000000073,2,2
N0000188380,N0000000074,2,2
N0000188380,N0000000090,2,2
N0000188380,N0000000095,1,1
N0000188380,N0000000118,2,2
N0000188380,N0000000119,2,2
N0000188380,N0000000138,1,1
N0000188380,N0000000143,2,2
N0000188380,N0000000188,2,2
N0000188380,N0000000196,2,2
N0000188380,N0000000199,1,1
N0000188380,N0000000227,2,2
N0000188380,N0000000244,1,1
N0000188380,N0000020014,2,2
N0000188380,N0000020015,3,3
N0000188380,N0000020016,3,3
N0000188380,N0000020017,3,3
N0000188380,N0000175652,3,3
N0000188380,N0000175653,3,3
N0000188380,N0000175701,3,3
N0000188380,N0000175702,3,3
N0000188380,N0000175703,3,3
N0000188380,N0000175704,3,3
N0000188380,N0000175717,3,3
N0000188380,N0000175718,3,3
N0000188380,N0000181817,4,4
N0000188380,N0000181818,4,4
N0000188380,N0000181819,4,4
N0000188380,N0000181820,4,4
N0000188380,N0000188380,0,0
N0000188380,N0000188381,1,1
N0000188381,N0000020014,1,1
N0000188381,N0000020015,2,2
N0000188381,N0000020016,2,2
N0000188381,N0000020017,2,2
N0000188381,N0000181817,3,3
N0000188381,N0000181818,3,3
N0000188381,N0000181819,3,3
N0000188381,N0000181820,3,3
N0000188381,N0000188381,0,0
N0000190107,N0000190107,0,0
N0000190108,N0000190108,0,0
N0000190109,N0000190109,0,0
N0000190110,N0000190110,0,0
N0000190111,N0000190111,0,0
N0000190112,N0000190112,0,0
N0000190112,N0000190113,1,1
N0000190113,N0000190113,0,0
N0000190114,N0000182141,1,1
N0000190114,N0000190114,0,0
N0000190114,N0000190115,1,1
N0000190115,N0000190115,0,0
N0000190116,N0000185505,1,1
N0000190116,N0000185506,3,3
N0000190116,N0000185507,2,2
N0000190116,N0000185607,2,2
N0000190116,N0000187063,2,2
N0000190116,N0000187064,2,2
N0000190116,N0000190116,0,0
N0000190116,N0000190117,1,1
N0000190116,N0000190118,2,2
N0000190116,N0000191266,3,3
N0000190116,N0000191267,2,2
N0000190116,N0000191268,3,3
N0000190116,N0000191624,2,2
N0000190116,N0000193955,2,2
N0000190117,N0000190117,0,0
N0000190118,N0000185506,1,1
N0000190118,N0000190118,0,0
N0000190118,N0000191268,1,1
N0000190477,N0000190477,0,0
N0000190477,N0000190478,1,1
N0000190477,N0000190479,1,1
N0000190478,N0000190478,0,0
N0000190479,N0000190479,0,0
N0000190481,N0000190481,0,0
N0000190481,N0000190482,1,1
N0000190482,N0000190482,0,0
N0000190484,N0000190484,0,0
N0000190855,N0000190855,0,0
N0000190857,N0000190857,0,0
N0000190989,N0000190989,0,0
N0000190989,N0000190990,1,1
N0000190989,N0000190991,1,1
N0000190990,N0000190990,0,0
N0000190991,N0000190991,0,0
N0000190993,N0000190993,0,0
N0000190993,N0000190994,1,1
N0000190993,N0000190995,2,2
N0000190994,N0000190994,0,0
N0000190994,N0000190995,1,1
N0000190995,N0000190995,0,0
N0000190997,N0000190997,0,0
N0000190997,N0000190998,1,1
N0000190997,N0000190999,1,1
N0000190998,N0000190998,0,0
N0000190999,N0000190999,0,0
N0000191002,N0000178291,1,1
N0000191002,N0000182636,1,1
N0000191002,N0000191002,0,0
N0000191002,N0000191003,1,1
N0000191002,N0000191496,1,1
N0000191003,N0000191003,0,0
N0000191004,N0000191004,0,0
N0000191005,N0000191005,0,0
N0000191258,N0000191258,0,0
N0000191259,N0000191259,0,0
N0000191262,N0000191262,0,0
N0000191264,N0000191264,0,0
N0000191265,N0000191265,0,0
N0000191266,N0000191266,0,0
N0000191267,N0000191267,0,0
N0000191268,N0000191268,0,0
N0000191269,N0000191269,0,0
N0000191269,N0000191270,1,1
N0000191269,N0000191271,1,1
N0000191269,N0000191272,2,2
N0000191269,N0000191273,2,2
N0000191269,N0000191274,2,2
N0000191269,N0000191275,2,2
N0000191269,N0000191276,2,2
N0000191269,N0000191277,2,2
N0000191269,N0000191278,2,2
N0000191270,N0000191270,0,0
N0000191270,N0000191272,1,1
N0000191270,N0000191275,1,1
N0000191270,N0000191276,1,1
N0000191270,N0000191277,1,1
N0000191270,N0000191278,1,1
N0000191271,N0000191271,0,0
N0000191271,N0000191273,1,1
N0000191271,N0000191274,1,1
N0000191272,N0000191272,0,0
N0000191273,N0000191273,0,0
N0000191274,N0000191274,0,0
N0000191275,N0000191275,0,0
N0000191276,N0000191276,0,0
N0000191277,N0000191277,0,0
N0000191278,N0000191278,0,0
N0000191422,N0000191422,0,0
N0000191423,N0000191423,0,0
N0000191494,N0000191494,0,0
N0000191496,N0000191496,0,0
N0000191498,N0000191498,0,0
N0000191498,N0000191499,1,1
N0000191499,N0000191499,0,0
N0000191501,N0000178291,2,2
N0000191501,N0000182636,2,2
N0000191501,N0000191002,1,1
N0000191501,N0000191003,2,2
N0000191501,N0000191496,2,2
N0000191501,N0000191501,0,0
N0000191502,N0000020023,1,1
N0000191502,N0000175077,2,2
N0000191502,N0000175078,2,2
N0000191502,N0000175079,2,2
N0000191502,N0000175617,2,2
N0000191502,N0000175856,2,2
N0000191502,N0000175857,2,2
N0000191502,N0000182150,2,2
N0000191502,N0000182151,2,2
N0000191502,N0000182634,2,2
N0000191502,N0000182966,2,2
N0000191502,N0000191259,2,2
N0000191502,N0000191422,2,2
N0000191502,N0000191498,1,1
N0000191502,N0000191499,2,2
N0000191502,N0000191502,0,0
N0000191502,N0000192335,2,2
N0000191502,N0000192337,2,2
N0000191502,N0000193336,2,2
N0000191502,N0000193616,2,2
N0000191502,N0000193805,2,2
N0000191545,N0000191545,0,0
N0000191545,N0000191546,1,1
N0000191545,N0000191547,1,1
N0000191546,N0000191546,0,0
N0000191547,N0000191547,0,0
N0000191622,N0000191622,0,0
N0000191624,N0000191266,1,1
N0000191624,N0000191624,0,0
N0000191725,N0000191725,0,0
N0000191725,N0000191726,1,1
N0000191725,N0000191727,2,2
N0000191726,N0000191726,0,0
N0000191726,N0000191727,1,1
N0000191727,N0000191727,0,0
N0000191729,N0000191729,0,0
N0000191729,N0000191730,1,1
N0000191730,N0000191730,0,0
N0000191866,N0000191866,0,0
N0000191868,N0000191868,0,0
N0000191868,N0000191869,1,1
N0000191869,N0000191869,0,0
N0000191871,N0000191871,0,0
N0000192335,N0000192335,0,0
N0000192337,N0000192337,0,0
N0000192340,N0000192340,0,0
N0000192345,N0000192345,0,0
N0000192560,N0000192560,0,0
N0000192700,N0000192700,0,0
N0000192702,N0000192702,0,0
N0000192796,N0000192796,0,0
N0000192798,N0000192798,0,0
N0000193178,N0000193178,0,0
N0000193179,N0000193179,0,0
N0000193180,N0000193180,0,0
N0000193277,N0000193277,0,0
N0000193277,N0000193278,1,1
N0000193277,N0000193279,2,2
N0000193278,N0000193278,0,0
N0000193278,N0000193279,1,1
N0000193279,N0000193279,0,0
N0000193302,N0000193302,0,0
N0000193336,N0000193336,0,0
N0000193337,N0000193337,0,0
N0000193339,N0000193339,0,0
N0000193340,N0000193340,0,0
N0000193340,N0000193341,1,1
N0000193341,N0000193341,0,0
N0000193542,N0000193542,0,0
N0000193544,N0000193544,0,0
N0000193614,N0000193614,0,0
N0000193616,N0000193616,0,0
N0000193786,N0000193786,0,0
N0000193787,N0000193786,1,1
N0000193787,N0000193787,0,0
N0000193789,N0000193789,0,0
N0000193791,N0000193791,0,0
N0000193791,N0000193792,1,1
N0000193791,N0000193795,1,1
N0000193791,N0000193972,2,2
N0000193792,N0000193792,0,0
N0000193793,N0000193791,1,1
N0000193793,N0000193792,2,2
N0000193793,N0000193793,0,0
N0000193793,N0000193794,1,1
N0000193793,N0000193795,2,2
N0000193793,N0000193796,1,1
N0000193793,N0000193972,3,3
N0000193794,N0000193794,0,0
N0000193795,N0000193795,0,0
N0000193795,N0000193972,1,1
N0000193796,N0000193796,0,0
N0000193801,N0000193801,0,0
N0000193802,N0000193802,0,0
N0000193805,N0000193805,0,0
N0000193807,N0000193807,0,0
N0000193845,N0000193845,0,0
N0000193846,N0000193845,1,1
N0000193846,N0000193846,0,0
