ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
N0000189939,N0000175958,2,2
N0000189939,N0000175961,2,2
N0000189939,N0000175963,3,3
N0000189939,N0000175966,2,2
N0000189939,N0000175973,2,3
N0000189939,N0000175980,2,2
N0000189939,N0000175983,2,2
N0000189939,N0000175984,2,2
N0000189939,N0000177910,2,3
N0000189939,N0000177913,2,2
N0000189939,N0000177914,2,2
N0000189939,N0000178326,2,2
N0000189939,N0000178369,2,2
N0000189939,N0000178372,2,2
N0000189939,N0000178374,2,2
N0000189939,N0000178375,2,3
N0000189939,N0000178376,2,3
N0000189939,N0000178378,2,2
N0000189939,N0000178480,2,3
N0000189939,N0000180182,2,2
N0000189939,N0000180183,2,2
N0000189939,N0000180184,2,2
N0000189939,N0000180185,2,2
N0000189939,N0000180186,3,3
N0000189939,N0000180187,3,5
N0000189939,N0000180188,3,5
N0000189939,N0000180189,3,3
N0000189939,N0000180190,2,2
N0000189939,N0000180191,2,2
N0000189939,N0000180292,2,2
N0000189939,N0000180850,2,2
N0000189939,N0000180851,2,2
N0000189939,N0000180852,2,2
N0000189939,N0000180853,3,4
N0000189939,N0000180854,2,2
N0000189939,N0000180855,2,2
N0000189939,N0000181811,4,4
N0000189939,N0000181816,2,2
N0000189939,N0000181821,2,3
N0000189939,N0000182135,3,3
N0000189939,N0000182142,3,3
N0000189939,N0000182144,2,2
N0000189939,N0000182149,2,3
N0000189939,N0000182159,2,2
N0000189939,N0000182633,3,3
N0000189939,N0000182635,2,2
N0000189939,N0000182637,2,2
N0000189939,N0000182639,4,5
N0000189939,N0000182830,2,2
N0000189939,N0000182961,3,3
N0000189939,N0000182965,3,3
N0000189939,N0000182967,2,2
N0000189939,N0000183360,3,4
N0000189939,N0000183362,2,2
N0000189939,N0000183887,2,2
N0000189939,N0000183888,2,2
N0000189939,N0000183889,2,2
N0000189939,N0000183890,2,2
N0000189939,N0000183891,2,2
N0000189939,N0000183892,2,2
N0000189939,N0000183893,2,2
N0000189939,N0000183894,2,2
N0000189939,N0000183895,2,2
N0000189939,N0000183896,2,2
N0000189939,N0000183897,2,2
N0000189939,N0000183898,2,2
N0000189939,N0000183899,2,2
N0000189939,N0000183900,2,2
N0000189939,N0000183901,2,2
N0000189939,N0000183903,2,2
N0000189939,N0000183904,2,2
N0000189939,N0000183905,2,2
N0000189939,N0000183906,2,2
N0000189939,N0000183907,2,2
N0000189939,N0000183908,2,2
N0000189939,N0000183909,2,2
N0000189939,N0000183910,2,2
N0000189939,N0000183911,2,2
N0000189939,N0000183912,2,2
N0000189939,N0000183913,2,2
N0000189939,N0000183914,2,2
N0000189939,N0000183916,2,2
N0000189939,N0000183917,2,2
N0000189939,N0000183918,2,2
N0000189939,N0000184013,2,2
N0000189939,N0000184014,2,2
N0000189939,N0000184015,1,1
N0000189939,N0000184144,3,3
N0000189939,N0000184146,2,2
N0000189939,N0000184149,3,3
N0000189939,N0000184162,2,2
N0000189939,N0000184163,2,2
N0000189939,N0000184164,2,2
N0000189939,N0000184165,3,3
N0000189939,N0000184166,2,2
N0000189939,N0000184167,2,2
N0000189939,N0000184168,2,2
N0000189939,N0000184169,2,2
N0000189939,N0000184170,2,5
N0000189939,N0000184171,4,5
N0000189939,N0000184172,4,5
N0000189939,N0000184174,2,2
N0000189939,N0000184175,2,2
N0000189939,N0000184315,3,3
N0000189939,N0000184316,2,2
N0000189939,N0000184318,1,1
N0000189939,N0000184319,1,1
N0000189939,N0000184997,2,2
N0000189939,N0000185003,4,4
N0000189939,N0000185004,4,4
N0000189939,N0000185005,4,4
N0000189939,N0000185006,3,3
N0000189939,N0000185008,5,5
N0000189939,N0000185010,2,3
N0000189939,N0000185021,5,5
N0000189939,N0000185363,4,4
N0000189939,N0000185364,4,4
N0000189939,N0000185365,4,4
N0000189939,N0000185366,5,5
N0000189939,N0000185367,3,3
N0000189939,N0000185368,4,4
N0000189939,N0000185369,3,3
N0000189939,N0000185370,2,2
N0000189939,N0000185371,3,3
N0000189939,N0000185372,3,3
N0000189939,N0000185373,4,4
N0000189939,N0000185374,3,3
N0000189939,N0000185375,4,4
N0000189939,N0000185376,5,5
N0000189939,N0000185500,2,3
N0000189939,N0000185502,2,4
N0000189939,N0000185508,2,2
N0000189939,N0000186105,5,5
N0000189939,N0000186106,2,3
N0000189939,N0000186775,2,5
N0000189939,N0000186779,2,2
N0000189939,N0000187051,2,2
N0000189939,N0000187053,3,3
N0000189939,N0000187055,2,2
N0000189939,N0000187059,2,2
N0000189939,N0000189939,0,0
N0000189939,N0000190119,3,3
N0000189939,N0000190480,3,3
N0000189939,N0000190483,3,3
N0000189939,N0000190485,3,3
N0000189939,N0000190851,4,4
N0000189939,N0000190852,2,2
N0000189939,N0000190853,2,2
N0000189939,N0000190854,2,2
N0000189939,N0000190856,2,2
N0000189939,N0000190858,4,4
N0000189939,N0000190992,2,3
N0000189939,N0000190996,3,3
N0000189939,N0000191000,3,3
N0000189939,N0000191001,3,3
N0000189939,N0000191006,2,3
N0000189939,N0000191009,4,4
N0000189939,N0000191256,4,4
N0000189939,N0000191257,3,4
N0000189939,N0000191260,2,2
N0000189939,N0000191261,1,1
N0000189939,N0000191263,3,3
N0000189939,N0000191279,2,3
N0000189939,N0000191281,2,4
N0000189939,N0000191420,2,2
N0000189939,N0000191421,2,2
N0000189939,N0000191493,3,4
N0000189939,N0000191495,2,3
N0000189939,N0000191500,2,2
N0000189939,N0000191544,2,2
N0000189939,N0000191548,1,1
N0000189939,N0000191621,2,2
N0000189939,N0000191623,3,3
N0000189939,N0000191625,2,2
N0000189939,N0000191626,2,2
N0000189939,N0000191627,2,2
N0000189939,N0000191728,2,5
N0000189939,N0000191731,4,5
N0000189939,N0000191809,2,2
N0000189939,N0000191865,2,2
N0000189939,N0000191867,3,3
N0000189939,N0000191870,3,3
N0000189939,N0000191872,2,3
N0000189939,N0000191873,2,2
N0000189939,N0000192336,2,2
N0000189939,N0000192338,2,2
N0000189939,N0000192339,3,3
N0000189939,N0000192341,1,1
N0000189939,N0000192342,2,2
N0000189939,N0000192343,2,2
N0000189939,N0000192515,2,2
N0000189939,N0000192516,2,2
N0000189939,N0000192561,3,3
N0000189939,N0000192562,2,2
N0000189939,N0000192563,3,3
N0000189939,N0000192701,4,4
N0000189939,N0000192703,2,2
N0000189939,N0000192750,4,5
N0000189939,N0000192795,2,2
N0000189939,N0000192797,2,3
N0000189939,N0000192799,2,3
N0000189939,N0000192800,2,2
N0000189939,N0000192801,2,2
N0000189939,N0000193181,3,4
N0000189939,N0000193220,3,3
N0000189939,N0000193222,2,2
N0000189939,N0000193223,2,5
N0000189939,N0000193276,3,3
N0000189939,N0000193303,3,3
N0000189939,N0000193338,2,2
N0000189939,N0000193342,3,3
N0000189939,N0000193414,2,2
N0000189939,N0000193453,2,2
N0000189939,N0000193543,3,3
N0000189939,N0000193546,2,2
N0000189939,N0000193549,2,2
N0000189939,N0000193615,3,3
N0000189939,N0000193617,2,2
N0000189939,N0000193618,2,2
N0000189939,N0000193785,3,3
N0000189939,N0000193788,4,4
N0000189939,N0000193800,3,4
N0000189939,N0000193803,2,2
N0000189939,N0000193804,2,2
N0000189939,N0000193806,2,2
N0000189939,N0000193808,5,5
N0000189939,N0000193848,2,2
N0000189939,N0000193849,3,3
N0000189939,N0000193852,3,3
N0000189939,N0000193854,2,2
N0000189939,N0000193856,2,2
N0000189939,N0000193857,4,4
N0000189939,N0000193858,2,2
N0000189939,N0000193862,1,1
N0000189939,N0000193863,2,2
N0000189939,N0000193864,2,2
N0000189939,N0000193866,2,2
N0000189939,N0000193871,3,3
N0000189939,N0000193872,1,1
N0000189939,N0000193873,1,1
N0000189939,N0000193874,1,1
N0000189939,N0000193875,1,1
N0000189939,N0000193877,1,1
N0000189939,N0000193878,1,1
N0000189939,N0000193879,1,1
N0000189939,N0000193880,3,3
N0000189939,N0000193881,3,3
N0000189939,N0000193882,2,2
N0000189939,N0000193883,3,3
N0000189939,N0000193884,1,1
N0000189939,N0000193885,1,1
N0000189939,N0000193886,2,2
N0000189939,N0000193887,2,2
N0000189939,N0000193888,1,1
N0000189939,N0000193889,1,1
N0000189939,N0000193890,2,2
N0000189939,N0000193891,1,1
N0000189939,N0000193892,2,2
N0000189939,N0000193893,1,1
N0000189939,N0000193894,1,1
N0000189939,N0000193895,1,1
N0000189939,N0000193896,2,2
N0000189939,N0000193897,2,2
N0000189939,N0000193898,1,1
N0000189939,N0000193899,3,3
N0000189939,N0000193900,1,1
N0000189939,N0000193901,1,1
N0000189939,N0000193902,1,1
N0000189939,N0000193903,2,2
N0000189939,N0000193904,1,1
N0000189939,N0000193905,1,1
N0000189939,N0000193906,1,1
N0000189939,N0000193907,2,3
N0000189939,N0000193908,1,1
N0000189939,N0000193909,1,1
N0000189939,N0000193910,2,2
N0000189939,N0000193911,2,2
N0000189939,N0000193912,1,1
N0000189939,N0000193913,3,3
N0000189939,N0000193915,2,2
N0000189939,N0000193917,3,3
N0000189939,N0000193919,2,2
N0000189939,N0000193926,3,3
N0000189939,N0000193930,3,3
N0000189939,N0000193935,3,3
N0000189939,N0000193938,3,3
N0000189939,N0000193940,3,3
N0000189939,N0000193946,3,4
N0000189939,N0000193948,4,5
N0000189939,N0000193949,2,2
N0000189939,N0000193951,2,2
N0000189939,N0000193952,2,2
N0000189939,N0000193956,2,2
N0000189939,N0000193957,2,2
N0000189939,N0000193962,2,2
N0000189939,N0000193963,2,2
N0000189939,N0000193966,4,4
N0000189939,N0000193967,2,2
N0000189939,N0000193969,3,3
N0000189939,N0000193970,4,4
N0000189939,N0000193971,1,1
N0000189939,N0000193973,3,3
N0000189939,N0000193976,4,4
N0000190119,N0000190119,0,0
N0000190480,N0000190480,0,0
N0000190483,N0000190483,0,0
N0000190485,N0000190485,0,0
N0000190851,N0000190851,0,0
N0000190852,N0000190852,0,0
N0000190853,N0000190853,0,0
N0000190854,N0000190854,0,0
N0000190856,N0000190856,0,0
N0000190858,N0000190858,0,0
N0000190992,N0000190992,0,0
N0000190996,N0000190996,0,0
N0000191000,N0000191000,0,0
N0000191001,N0000191001,0,0
N0000191006,N0000191006,0,0
N0000191009,N0000191009,0,0
N0000191256,N0000191256,0,0
N0000191257,N0000191257,0,0
N0000191260,N0000191260,0,0
N0000191261,N0000191261,0,0
N0000191263,N0000191263,0,0
N0000191279,N0000191279,0,0
N0000191281,N0000191281,0,0
N0000191420,N0000191420,0,0
N0000191421,N0000191421,0,0
N0000191493,N0000191493,0,0
N0000191495,N0000191495,0,0
N0000191500,N0000191500,0,0
N0000191544,N0000191544,0,0
N0000191548,N0000191548,0,0
N0000191621,N0000191621,0,0
N0000191623,N0000191623,0,0
N0000191625,N0000191625,0,0
N0000191626,N0000191626,0,0
N0000191626,N0000193849,1,1
N0000191627,N0000191627,0,0
N0000191728,N0000191728,0,0
N0000191731,N0000191731,0,0
N0000191809,N0000191809,0,0
N0000191865,N0000191865,0,0
N0000191867,N0000191867,0,0
N0000191870,N0000191870,0,0
N0000191872,N0000191872,0,0
N0000191873,N0000191873,0,0
N0000192336,N0000192336,0,0
N0000192338,N0000192338,0,0
N0000192339,N0000192339,0,0
N0000192341,N0000192341,0,0
N0000192342,N0000192342,0,0
N0000192343,N0000192343,0,0
N0000192515,N0000192515,0,0
N0000192516,N0000192516,0,0
N0000192561,N0000192561,0,0
N0000192562,N0000192562,0,0
N0000192563,N0000192563,0,0
N0000192701,N0000192701,0,0
N0000192703,N0000192703,0,0
N0000192750,N0000192750,0,0
N0000192795,N0000192795,0,0
N0000192797,N0000192797,0,0
N0000192799,N0000192799,0,0
N0000192800,N0000192800,0,0
N0000192801,N0000192801,0,0
N0000193181,N0000193181,0,0
N0000193220,N0000193220,0,0
N0000193222,N0000193222,0,0
N0000193223,N0000193223,0,0
N0000193276,N0000193276,0,0
N0000193303,N0000193303,0,0
N0000193338,N0000193338,0,0
N0000193342,N0000193342,0,0
N0000193414,N0000193414,0,0
N0000193453,N0000193453,0,0
N0000193543,N0000193543,0,0
N0000193546,N0000193546,0,0
N0000193549,N0000193549,0,0
N0000193615,N0000193615,0,0
N0000193617,N0000193617,0,0
N0000193618,N0000193618,0,0
N0000193785,N0000193785,0,0
N0000193788,N0000193788,0,0
N0000193800,N0000193800,0,0
N0000193803,N0000193803,0,0
N0000193804,N0000193804,0,0
N0000193806,N0000193806,0,0
N0000193848,N0000193848,0,0
N0000193849,N0000193849,0,0
N0000193852,N0000193852,0,0
N0000193854,N0000193854,0,0
N0000193856,N0000193856,0,0
N0000193857,N0000193857,0,0
N0000193858,N0000193858,0,0
N0000193862,N0000193862,0,0
N0000193863,N0000193863,0,0
N0000193864,N0000193864,0,0
N0000193866,N0000193866,0,0
N0000193871,N0000193871,0,0
N0000193872,N0000175571,1,1
N0000193872,N0000175622,1,1
N0000193872,N0000175623,1,1
N0000193872,N0000175657,1,1
N0000193872,N0000175658,1,1
N0000193872,N0000175659,1,1
N0000193872,N0000175794,1,1
N0000193872,N0000182635,1,1
N0000193872,N0000182967,1,1
N0000193872,N0000184162,1,1
N0000193872,N0000184163,1,1
N0000193872,N0000184164,1,1
N0000193872,N0000184165,2,2
N0000193872,N0000191260,1,1
N0000193872,N0000191500,1,1
N0000193872,N0000191873,1,1
N0000193872,N0000192336,1,1
N0000193872,N0000192338,1,1
N0000193872,N0000192703,1,1
N0000193872,N0000193617,1,1
N0000193872,N0000193803,1,1
N0000193872,N0000193872,0,0
N0000193872,N0000193951,1,1
N0000193873,N0000175418,1,1
N0000193873,N0000175419,1,1
N0000193873,N0000175420,1,1
N0000193873,N0000175590,1,1
N0000193873,N0000175810,1,1
N0000193873,N0000193873,0,0
N0000193874,N0000175453,1,1
N0000193874,N0000175454,1,1
N0000193874,N0000175576,1,1
N0000193874,N0000175601,1,1
N0000193874,N0000175602,1,1
N0000193874,N0000175606,1,1
N0000193874,N0000175785,1,1
N0000193874,N0000175798,1,1
N0000193874,N0000175824,1,1
N0000193874,N0000175825,1,1
N0000193874,N0000175828,1,1
N0000193874,N0000175832,2,2
N0000193874,N0000175838,1,1
N0000193874,N0000175849,1,1
N0000193874,N0000175904,1,1
N0000193874,N0000175905,1,1
N0000193874,N0000175907,1,1
N0000193874,N0000175908,1,1
N0000193874,N0000175941,1,1
N0000193874,N0000175942,1,1
N0000193874,N0000175944,1,1
N0000193874,N0000175945,1,1
N0000193874,N0000175946,1,1
N0000193874,N0000175949,1,1
N0000193874,N0000175952,1,1
N0000193874,N0000177910,1,1
N0000193874,N0000180851,1,1
N0000193874,N0000180852,1,1
N0000193874,N0000182144,1,1
N0000193874,N0000190854,1,1
N0000193874,N0000190992,1,1
N0000193874,N0000193453,1,1
N0000193874,N0000193874,0,0
N0000193875,N0000175536,1,1
N0000193875,N0000175864,1,1
N0000193875,N0000175866,1,1
N0000193875,N0000177914,1,1
N0000193875,N0000180184,1,1
N0000193875,N0000180185,1,1
N0000193875,N0000183362,1,1
N0000193875,N0000193875,0,0
N0000193877,N0000175594,1,1
N0000193877,N0000175600,1,1
N0000193877,N0000175714,1,1
N0000193877,N0000175849,1,1
N0000193877,N0000175901,1,1
N0000193877,N0000175907,1,1
N0000193877,N0000175908,1,1
N0000193877,N0000175909,1,1
N0000193877,N0000175950,1,1
N0000193877,N0000175951,1,1
N0000193877,N0000175952,1,1
N0000193877,N0000177913,1,1
N0000193877,N0000180191,1,1
N0000193877,N0000192800,1,1
N0000193877,N0000193618,1,1
N0000193877,N0000193877,0,0
N0000193878,N0000175539,1,1
N0000193878,N0000175681,1,1
N0000193878,N0000175682,2,2
N0000193878,N0000175683,2,2
N0000193878,N0000193878,0,0
N0000193879,N0000175431,3,3
N0000193879,N0000175432,3,3
N0000193879,N0000175434,3,3
N0000193879,N0000175435,2,2
N0000193879,N0000175443,3,3
N0000193879,N0000175461,4,4
N0000193879,N0000175462,4,4
